measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
median_segment_length_MSMW_MSM_to_MSMW_MSM,12.0,,0.05,25
median_segment_length_MSMW_MSM_to_WSM_MSW,26.0,,0.05,25
median_segment_length_MSMW_MSW_WSM_to_MSM,,7.0,0.05,25
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,20.0,0.05,25
median_segment_length_MSM_to_MSM,,14.5,0.05,25
median_segment_length_MSM_to_MSMW_MSW_WSM,,9.0,0.05,25
median_segment_length_WSM_MSW_to_MSMW_MSM,10.5,,0.05,25
median_segment_length_WSM_MSW_to_WSM_MSW,20.0,,0.05,25
normalized_MSMW_MSM_to_WSM_MSW_rate,2.1666666666666665,,0.05,25
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.35,0.05,25
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.6206896551724138,0.05,25
normalized_WSM_MSW_to_MSMW_MSM_rate,0.525,,0.05,25
triplet_proportion,0.0029639524932684,0.0159468993299797,0.05,25
triplet_proportion_group1_to_group2,0.0016489594856916,0.0142561940345237,0.05,25
triplet_proportion_group2_to_group1,0.0013149930075768,0.0016907052954559,0.05,25
between_network_proportion,0.004578900608242,0.0472925256851265,0.05,27
between_network_proportion_group1_to_group2,0.0026881108048385,0.0215276670387498,0.05,27
between_network_proportion_group2_to_group1,0.0018907898034034,0.0257648586463767,0.05,27
median_segment_length_MSMW_MSM_to_MSMW_MSM,14.0,,0.05,27
median_segment_length_MSMW_MSM_to_WSM_MSW,10.0,,0.05,27
median_segment_length_MSMW_MSW_WSM_to_MSM,,14.0,0.05,27
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,23.0,0.05,27
median_segment_length_MSM_to_MSM,,15.0,0.05,27
median_segment_length_MSM_to_MSMW_MSW_WSM,,14.0,0.05,27
median_segment_length_WSM_MSW_to_MSMW_MSM,77.0,,0.05,27
median_segment_length_WSM_MSW_to_WSM_MSW,23.0,,0.05,27
normalized_MSMW_MSM_to_WSM_MSW_rate,0.7142857142857143,,0.05,27
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.6086956521739131,0.05,27
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.9333333333333332,0.05,27
normalized_WSM_MSW_to_MSMW_MSM_rate,3.347826086956522,,0.05,27
triplet_proportion,0.0028931362052076,0.018087796432558,0.05,27
triplet_proportion_group1_to_group2,0.0019819122035674,0.0147618288265712,0.05,27
triplet_proportion_group2_to_group1,0.0009112240016402,0.0033259676059867,0.05,27
between_network_proportion,0.0043946481018165,0.0548678342216904,0.05,30
between_network_proportion_group1_to_group2,0.0029587729794408,0.0254106385293157,0.05,30
between_network_proportion_group2_to_group1,0.0014358751223757,0.0294571956923746,0.05,30
median_segment_length_MSMW_MSM_to_MSMW_MSM,12.5,,0.05,30
median_segment_length_MSMW_MSM_to_WSM_MSW,23.5,,0.05,30
median_segment_length_MSMW_MSW_WSM_to_MSM,,5.0,0.05,30
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,23.0,0.05,30
median_segment_length_MSM_to_MSM,,15.0,0.05,30
median_segment_length_MSM_to_MSMW_MSW_WSM,,9.0,0.05,30
median_segment_length_WSM_MSW_to_MSMW_MSM,12.0,,0.05,30
median_segment_length_WSM_MSW_to_WSM_MSW,23.0,,0.05,30
normalized_MSMW_MSM_to_WSM_MSW_rate,1.88,,0.05,30
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.217391304347826,0.05,30
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.6,0.05,30
normalized_WSM_MSW_to_MSMW_MSM_rate,0.5217391304347826,,0.05,30
triplet_proportion,0.0035679321222669,0.0297400195801153,0.05,30
triplet_proportion_group1_to_group2,0.0023278581529424,0.0189056891112803,0.05,30
triplet_proportion_group2_to_group1,0.0012400739693244,0.0108343304688349,0.05,30
between_network_proportion,0.0053031090776749,0.039534158261412,0.05,32
between_network_proportion_group1_to_group2,0.0032234584589788,0.0180097743579078,0.05,32
between_network_proportion_group2_to_group1,0.002079650618696,0.0215243839035042,0.05,32
median_segment_length_MSMW_MSM_to_MSMW_MSM,12.0,,0.05,32
median_segment_length_MSMW_MSM_to_WSM_MSW,12.5,,0.05,32
median_segment_length_MSMW_MSW_WSM_to_MSM,,9.0,0.05,32
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,22.0,0.05,32
median_segment_length_MSM_to_MSM,,13.0,0.05,32
median_segment_length_MSM_to_MSMW_MSW_WSM,,15.0,0.05,32
median_segment_length_WSM_MSW_to_MSMW_MSM,21.0,,0.05,32
median_segment_length_WSM_MSW_to_WSM_MSW,22.0,,0.05,32
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0416666666666667,,0.05,32
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.4090909090909091,0.05,32
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.1538461538461535,0.05,32
normalized_WSM_MSW_to_MSMW_MSM_rate,0.9545454545454546,,0.05,32
