measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
total_triplet_proportion,583,1324,0.25,127
MSM_group_to_WSM_group_proportion,861,1089,0.25,128
MSM_group_to_WSM_group_triplet_proportion,351,499,0.25,128
WSM_group_to_MSM_group_proportion,576,1149,0.25,128
WSM_group_to_MSM_group_triplet_proportion,281,484,0.25,128
average_time_in_MSM_network,28388,68965,0.25,128
average_time_in_WSM_network,25899,64590,0.25,128
average_time_in_network_overall,54287,133555,0.25,128
total_between_network_proportion,1437,2238,0.25,128
total_triplet_proportion,632,983,0.25,128
MSM_group_to_WSM_group_proportion,622,1139,0.25,129
MSM_group_to_WSM_group_triplet_proportion,311,767,0.25,129
WSM_group_to_MSM_group_proportion,389,1061,0.25,129
WSM_group_to_MSM_group_triplet_proportion,162,279,0.25,129
average_time_in_MSM_network,43880,184949,0.25,129
average_time_in_WSM_network,32167,179759,0.25,129
average_time_in_network_overall,76047,364708,0.25,129
total_between_network_proportion,1011,2200,0.25,129
total_triplet_proportion,473,1046,0.25,129
MSM_group_to_WSM_group_proportion,628,1258,0.25,132
MSM_group_to_WSM_group_triplet_proportion,355,830,0.25,132
WSM_group_to_MSM_group_proportion,391,1319,0.25,132
WSM_group_to_MSM_group_triplet_proportion,232,486,0.25,132
average_time_in_MSM_network,34793,72672,0.25,132
average_time_in_WSM_network,37878,74719,0.25,132
average_time_in_network_overall,72671,147391,0.25,132
total_between_network_proportion,1019,2577,0.25,132
total_triplet_proportion,587,1316,0.25,132
MSM_group_to_WSM_group_proportion,684,1291,0.25,134
MSM_group_to_WSM_group_triplet_proportion,343,574,0.25,134
WSM_group_to_MSM_group_proportion,441,1529,0.25,134
WSM_group_to_MSM_group_triplet_proportion,256,530,0.25,134
average_time_in_MSM_network,35637,116763,0.25,134
average_time_in_WSM_network,39295,119060,0.25,134
average_time_in_network_overall,74932,235823,0.25,134
total_between_network_proportion,1125,2820,0.25,134
total_triplet_proportion,599,1104,0.25,134
MSM_group_to_WSM_group_proportion,255,696,0.25,139
MSM_group_to_WSM_group_triplet_proportion,102,429,0.25,139
WSM_group_to_MSM_group_proportion,251,729,0.25,139
WSM_group_to_MSM_group_triplet_proportion,173,228,0.25,139
average_time_in_MSM_network,50512,57834,0.25,139
average_time_in_WSM_network,52527,60089,0.25,139
average_time_in_network_overall,103039,117923,0.25,139
total_between_network_proportion,506,1425,0.25,139
total_triplet_proportion,275,657,0.25,139
MSM_group_to_WSM_group_proportion,867,1382,0.25,140
MSM_group_to_WSM_group_triplet_proportion,533,716,0.25,140
WSM_group_to_MSM_group_proportion,509,1789,0.25,140
WSM_group_to_MSM_group_triplet_proportion,317,388,0.25,140
average_time_in_MSM_network,37941,100804,0.25,140
average_time_in_WSM_network,41716,102159,0.25,140
average_time_in_network_overall,79657,202963,0.25,140
total_between_network_proportion,1376,3171,0.25,140
total_triplet_proportion,850,1104,0.25,140
MSM_group_to_WSM_group_proportion,619,1265,0.25,143
MSM_group_to_WSM_group_triplet_proportion,399,745,0.25,143
WSM_group_to_MSM_group_proportion,379,1287,0.25,143
WSM_group_to_MSM_group_triplet_proportion,229,390,0.25,143
average_time_in_MSM_network,62792,125150,0.25,143
average_time_in_WSM_network,63821,125489,0.25,143
average_time_in_network_overall,126613,250639,0.25,143
total_between_network_proportion,998,2552,0.25,143
total_triplet_proportion,628,1135,0.25,143
MSM_group_to_WSM_group_proportion,714,1062,0.25,147
MSM_group_to_WSM_group_triplet_proportion,382,606,0.25,147
WSM_group_to_MSM_group_proportion,425,1289,0.25,147
WSM_group_to_MSM_group_triplet_proportion,248,402,0.25,147
average_time_in_MSM_network,54791,139085,0.25,147
average_time_in_WSM_network,55315,138430,0.25,147
average_time_in_network_overall,110106,277515,0.25,147
total_between_network_proportion,1139,2351,0.25,147
total_triplet_proportion,630,1008,0.25,147
MSM_group_to_WSM_group_proportion,482,1079,0.25,148
MSM_group_to_WSM_group_triplet_proportion,311,953,0.25,148
WSM_group_to_MSM_group_proportion,313,938,0.25,148
WSM_group_to_MSM_group_triplet_proportion,195,360,0.25,148
average_time_in_MSM_network,27581,83313,0.25,148
average_time_in_WSM_network,26164,82902,0.25,148
average_time_in_network_overall,53745,166215,0.25,148
total_between_network_proportion,795,2017,0.25,148
total_triplet_proportion,506,1313,0.25,148
MSM_group_to_WSM_group_proportion,864,1620,0.25,150
MSM_group_to_WSM_group_triplet_proportion,523,1013,0.25,150
WSM_group_to_MSM_group_proportion,514,1893,0.25,150
WSM_group_to_MSM_group_triplet_proportion,358,664,0.25,150
average_time_in_MSM_network,28545,120745,0.25,150
average_time_in_WSM_network,30678,120531,0.25,150
average_time_in_network_overall,59223,241276,0.25,150
total_between_network_proportion,1378,3513,0.25,150
total_triplet_proportion,881,1677,0.25,150
MSM_group_to_WSM_group_proportion,644,1170,0.25,151
MSM_group_to_WSM_group_triplet_proportion,286,726,0.25,151
WSM_group_to_MSM_group_proportion,364,1238,0.25,151
WSM_group_to_MSM_group_triplet_proportion,217,343,0.25,151
average_time_in_MSM_network,38966,131268,0.25,151
average_time_in_WSM_network,41986,133487,0.25,151
average_time_in_network_overall,80952,264755,0.25,151
total_between_network_proportion,1008,2408,0.25,151
total_triplet_proportion,503,1069,0.25,151
MSM_group_to_WSM_group_proportion,523,1276,0.25,156
MSM_group_to_WSM_group_triplet_proportion,240,772,0.25,156
WSM_group_to_MSM_group_proportion,347,1351,0.25,156
WSM_group_to_MSM_group_triplet_proportion,238,482,0.25,156
average_time_in_MSM_network,13912,160077,0.25,156
average_time_in_WSM_network,18517,163532,0.25,156
average_time_in_network_overall,32429,323609,0.25,156
total_between_network_proportion,870,2627,0.25,156
total_triplet_proportion,478,1254,0.25,156
MSM_group_to_WSM_group_proportion,1050,1581,0.25,157
MSM_group_to_WSM_group_triplet_proportion,448,757,0.25,157
WSM_group_to_MSM_group_proportion,572,1715,0.25,157
WSM_group_to_MSM_group_triplet_proportion,287,487,0.25,157
average_time_in_MSM_network,80778,154286,0.25,157
average_time_in_WSM_network,79432,154290,0.25,157
average_time_in_network_overall,160210,308576,0.25,157
total_between_network_proportion,1622,3296,0.25,157
total_triplet_proportion,735,1244,0.25,157
MSM_group_to_WSM_group_proportion,588,1042,0.25,158
MSM_group_to_WSM_group_triplet_proportion,171,517,0.25,158
WSM_group_to_MSM_group_proportion,386,1199,0.25,158
WSM_group_to_MSM_group_triplet_proportion,263,668,0.25,158
average_time_in_MSM_network,22286,49716,0.25,158
average_time_in_WSM_network,24593,53088,0.25,158
average_time_in_network_overall,46879,102804,0.25,158
total_between_network_proportion,974,2241,0.25,158
total_triplet_proportion,434,1185,0.25,158
MSM_group_to_WSM_group_proportion,782,1397,0.25,159
MSM_group_to_WSM_group_triplet_proportion,449,841,0.25,159
WSM_group_to_MSM_group_proportion,475,1340,0.25,159
WSM_group_to_MSM_group_triplet_proportion,302,471,0.25,159
average_time_in_MSM_network,38873,153149,0.25,159
average_time_in_WSM_network,25207,137993,0.25,159
average_time_in_network_overall,64080,291142,0.25,159
total_between_network_proportion,1257,2737,0.25,159
total_triplet_proportion,751,1312,0.25,159
MSM_group_to_WSM_group_proportion,1178,1384,0.25,160
MSM_group_to_WSM_group_triplet_proportion,546,764,0.25,160
WSM_group_to_MSM_group_proportion,669,1909,0.25,160
WSM_group_to_MSM_group_triplet_proportion,435,809,0.25,160
average_time_in_MSM_network,90516,179226,0.25,160
average_time_in_WSM_network,92396,181464,0.25,160
average_time_in_network_overall,182912,360690,0.25,160
total_between_network_proportion,1847,3293,0.25,160
total_triplet_proportion,981,1573,0.25,160
MSM_group_to_WSM_group_proportion,911,1677,0.25,162
MSM_group_to_WSM_group_triplet_proportion,549,904,0.25,162
WSM_group_to_MSM_group_proportion,565,1900,0.25,162
WSM_group_to_MSM_group_triplet_proportion,369,420,0.25,162
average_time_in_MSM_network,65036,195986,0.25,162
average_time_in_WSM_network,63102,194296,0.25,162
average_time_in_network_overall,128138,390282,0.25,162
total_between_network_proportion,1476,3577,0.25,162
total_triplet_proportion,918,1324,0.25,162
MSM_group_to_WSM_group_proportion,894,1628,0.25,165
MSM_group_to_WSM_group_triplet_proportion,465,850,0.25,165
WSM_group_to_MSM_group_proportion,511,1862,0.25,165
WSM_group_to_MSM_group_triplet_proportion,278,411,0.25,165
average_time_in_MSM_network,50882,179064,0.25,165
average_time_in_WSM_network,47114,173998,0.25,165
average_time_in_network_overall,97996,353062,0.25,165
total_between_network_proportion,1405,3490,0.25,165
total_triplet_proportion,743,1261,0.25,165
MSM_group_to_WSM_group_proportion,736,1204,0.25,167
MSM_group_to_WSM_group_triplet_proportion,391,545,0.25,167
WSM_group_to_MSM_group_proportion,400,1532,0.25,167
WSM_group_to_MSM_group_triplet_proportion,232,598,0.25,167
average_time_in_MSM_network,38939,153158,0.25,167
average_time_in_WSM_network,30425,142803,0.25,167
average_time_in_network_overall,69364,295961,0.25,167
total_between_network_proportion,1136,2736,0.25,167
total_triplet_proportion,623,1143,0.25,167
MSM_group_to_WSM_group_proportion,1299,1852,0.25,168
MSM_group_to_WSM_group_triplet_proportion,637,1196,0.25,168
WSM_group_to_MSM_group_proportion,702,2258,0.25,168
WSM_group_to_MSM_group_triplet_proportion,391,1099,0.25,168
average_time_in_MSM_network,97764,192277,0.25,168
average_time_in_WSM_network,95328,188550,0.25,168
average_time_in_network_overall,193092,380827,0.25,168
total_between_network_proportion,2001,4110,0.25,168
total_triplet_proportion,1028,2295,0.25,168
MSM_group_to_WSM_group_proportion,821,1408,0.25,169
MSM_group_to_WSM_group_triplet_proportion,516,745,0.25,169
WSM_group_to_MSM_group_proportion,447,1736,0.25,169
WSM_group_to_MSM_group_triplet_proportion,253,702,0.25,169
average_time_in_MSM_network,23963,96396,0.25,169
average_time_in_WSM_network,19442,91903,0.25,169
average_time_in_network_overall,43405,188299,0.25,169
total_between_network_proportion,1268,3144,0.25,169
total_triplet_proportion,769,1447,0.25,169
MSM_group_to_WSM_group_proportion,528,1078,0.25,172
MSM_group_to_WSM_group_triplet_proportion,377,665,0.25,172
WSM_group_to_MSM_group_proportion,425,1108,0.25,172
WSM_group_to_MSM_group_triplet_proportion,299,291,0.25,172
average_time_in_MSM_network,22808,110830,0.25,172
average_time_in_WSM_network,23881,112521,0.25,172
average_time_in_network_overall,46689,223351,0.25,172
total_between_network_proportion,953,2186,0.25,172
total_triplet_proportion,676,956,0.25,172
MSM_group_to_WSM_group_proportion,909,1413,0.25,173
MSM_group_to_WSM_group_triplet_proportion,526,854,0.25,173
WSM_group_to_MSM_group_proportion,562,1488,0.25,173
WSM_group_to_MSM_group_triplet_proportion,295,278,0.25,173
average_time_in_MSM_network,51871,169609,0.25,173
average_time_in_WSM_network,45772,162657,0.25,173
average_time_in_network_overall,97643,332266,0.25,173
total_between_network_proportion,1471,2901,0.25,173
total_triplet_proportion,821,1132,0.25,173
MSM_group_to_WSM_group_proportion,823,1293,0.25,174
MSM_group_to_WSM_group_triplet_proportion,497,575,0.25,174
WSM_group_to_MSM_group_proportion,491,1743,0.25,174
WSM_group_to_MSM_group_triplet_proportion,321,515,0.25,174
average_time_in_MSM_network,33982,151859,0.25,174
average_time_in_WSM_network,34879,151463,0.25,174
average_time_in_network_overall,68861,303322,0.25,174
total_between_network_proportion,1314,3036,0.25,174
total_triplet_proportion,818,1090,0.25,174
MSM_group_to_WSM_group_proportion,790,1357,0.25,175
MSM_group_to_WSM_group_triplet_proportion,342,823,0.25,175
WSM_group_to_MSM_group_proportion,529,1555,0.25,175
WSM_group_to_MSM_group_triplet_proportion,308,615,0.25,175
average_time_in_MSM_network,45935,200753,0.25,175
average_time_in_WSM_network,49013,202945,0.25,175
average_time_in_network_overall,94948,403698,0.25,175
total_between_network_proportion,1319,2912,0.25,175
total_triplet_proportion,650,1438,0.25,175
MSM_group_to_WSM_group_proportion,687,1190,0.25,176
MSM_group_to_WSM_group_triplet_proportion,424,712,0.25,176
WSM_group_to_MSM_group_proportion,476,1127,0.25,176
WSM_group_to_MSM_group_triplet_proportion,273,162,0.25,176
average_time_in_MSM_network,39160,126924,0.25,176
average_time_in_WSM_network,30010,119719,0.25,176
average_time_in_network_overall,69170,246643,0.25,176
total_between_network_proportion,1163,2317,0.25,176
total_triplet_proportion,697,874,0.25,176
MSM_group_to_WSM_group_proportion,730,1342,0.25,179
MSM_group_to_WSM_group_triplet_proportion,367,730,0.25,179
WSM_group_to_MSM_group_proportion,471,1454,0.25,179
WSM_group_to_MSM_group_triplet_proportion,262,273,0.25,179
average_time_in_MSM_network,32766,113535,0.25,179
average_time_in_WSM_network,29872,109342,0.25,179
average_time_in_network_overall,62638,222877,0.25,179
total_between_network_proportion,1201,2796,0.25,179
total_triplet_proportion,629,1003,0.25,179
MSM_group_to_WSM_group_proportion,618,1401,0.25,182
MSM_group_to_WSM_group_triplet_proportion,336,755,0.25,182
WSM_group_to_MSM_group_proportion,367,1376,0.25,182
WSM_group_to_MSM_group_triplet_proportion,234,330,0.25,182
average_time_in_MSM_network,32580,104456,0.25,182
average_time_in_WSM_network,30018,101818,0.25,182
average_time_in_network_overall,62598,206274,0.25,182
total_between_network_proportion,985,2777,0.25,182
total_triplet_proportion,570,1085,0.25,182
MSM_group_to_WSM_group_proportion,622,1603,0.25,183
MSM_group_to_WSM_group_triplet_proportion,318,1060,0.25,183
WSM_group_to_MSM_group_proportion,362,1761,0.25,183
WSM_group_to_MSM_group_triplet_proportion,203,450,0.25,183
average_time_in_MSM_network,23387,309673,0.25,183
average_time_in_WSM_network,10209,295885,0.25,183
average_time_in_network_overall,33596,605558,0.25,183
total_between_network_proportion,984,3364,0.25,183
total_triplet_proportion,521,1510,0.25,183
MSM_group_to_WSM_group_proportion,578,1193,0.25,184
MSM_group_to_WSM_group_triplet_proportion,289,723,0.25,184
WSM_group_to_MSM_group_proportion,358,1287,0.25,184
WSM_group_to_MSM_group_triplet_proportion,228,244,0.25,184
average_time_in_MSM_network,24056,119816,0.25,184
average_time_in_WSM_network,27308,121870,0.25,184
average_time_in_network_overall,51364,241686,0.25,184
total_between_network_proportion,936,2480,0.25,184
total_triplet_proportion,517,967,0.25,184
MSM_group_to_WSM_group_proportion,751,1627,0.25,189
MSM_group_to_WSM_group_triplet_proportion,372,927,0.25,189
WSM_group_to_MSM_group_proportion,449,1617,0.25,189
WSM_group_to_MSM_group_triplet_proportion,265,480,0.25,189
average_time_in_MSM_network,46180,191816,0.25,189
average_time_in_WSM_network,38499,188512,0.25,189
average_time_in_network_overall,84679,380328,0.25,189
total_between_network_proportion,1200,3244,0.25,189
total_triplet_proportion,637,1407,0.25,189
MSM_group_to_WSM_group_proportion,583,1240,0.25,190
MSM_group_to_WSM_group_triplet_proportion,279,744,0.25,190
WSM_group_to_MSM_group_proportion,361,1423,0.25,190
WSM_group_to_MSM_group_triplet_proportion,208,480,0.25,190
average_time_in_MSM_network,36057,119618,0.25,190
average_time_in_WSM_network,33655,116165,0.25,190
average_time_in_network_overall,69712,235783,0.25,190
total_between_network_proportion,944,2663,0.25,190
total_triplet_proportion,487,1224,0.25,190
MSM_group_to_WSM_group_proportion,401,1245,0.25,198
MSM_group_to_WSM_group_triplet_proportion,217,857,0.25,198
WSM_group_to_MSM_group_proportion,274,1313,0.25,198
WSM_group_to_MSM_group_triplet_proportion,214,429,0.25,198
average_time_in_MSM_network,28451,157948,0.25,198
average_time_in_WSM_network,30893,159221,0.25,198
average_time_in_network_overall,59344,317169,0.25,198
total_between_network_proportion,675,2558,0.25,198
total_triplet_proportion,431,1286,0.25,198
MSM_group_to_WSM_group_proportion,674,1501,0.25,205
MSM_group_to_WSM_group_triplet_proportion,356,848,0.25,205
WSM_group_to_MSM_group_proportion,454,1527,0.25,205
WSM_group_to_MSM_group_triplet_proportion,284,356,0.25,205
average_time_in_MSM_network,22635,100109,0.25,205
average_time_in_WSM_network,25819,101284,0.25,205
average_time_in_network_overall,48454,201393,0.25,205
total_between_network_proportion,1128,3028,0.25,205
total_triplet_proportion,640,1204,0.25,205
MSM_group_to_WSM_group_proportion,561,959,0.25,206
MSM_group_to_WSM_group_triplet_proportion,282,380,0.25,206
WSM_group_to_MSM_group_proportion,326,1153,0.25,206
WSM_group_to_MSM_group_triplet_proportion,198,334,0.25,206
average_time_in_MSM_network,16335,193109,0.25,206
average_time_in_WSM_network,13258,191704,0.25,206
average_time_in_network_overall,29593,384813,0.25,206
total_between_network_proportion,887,2112,0.25,206
total_triplet_proportion,480,714,0.25,206
MSM_group_to_WSM_group_proportion,696,1057,0.25,209
MSM_group_to_WSM_group_triplet_proportion,315,622,0.25,209
WSM_group_to_MSM_group_proportion,407,1255,0.25,209
WSM_group_to_MSM_group_triplet_proportion,276,546,0.25,209
average_time_in_MSM_network,49351,133288,0.25,209
average_time_in_WSM_network,43404,126185,0.25,209
average_time_in_network_overall,92755,259473,0.25,209
total_between_network_proportion,1103,2312,0.25,209
total_triplet_proportion,591,1168,0.25,209
MSM_group_to_WSM_group_proportion,709,1416,0.25,213
MSM_group_to_WSM_group_triplet_proportion,354,780,0.25,213
WSM_group_to_MSM_group_proportion,453,1593,0.25,213
WSM_group_to_MSM_group_triplet_proportion,257,629,0.25,213
average_time_in_MSM_network,46452,192743,0.25,213
average_time_in_WSM_network,33871,179775,0.25,213
average_time_in_network_overall,80323,372518,0.25,213
total_between_network_proportion,1162,3009,0.25,213
total_triplet_proportion,611,1409,0.25,213
MSM_group_to_WSM_group_proportion,1031,1583,0.25,214
MSM_group_to_WSM_group_triplet_proportion,531,746,0.25,214
WSM_group_to_MSM_group_proportion,506,1838,0.25,214
WSM_group_to_MSM_group_triplet_proportion,340,670,0.25,214
average_time_in_MSM_network,67793,236408,0.25,214
average_time_in_WSM_network,60264,228617,0.25,214
average_time_in_network_overall,128057,465025,0.25,214
total_between_network_proportion,1537,3421,0.25,214
total_triplet_proportion,871,1416,0.25,214
MSM_group_to_WSM_group_proportion,671,1207,0.25,217
MSM_group_to_WSM_group_triplet_proportion,313,668,0.25,217
WSM_group_to_MSM_group_proportion,423,1320,0.25,217
WSM_group_to_MSM_group_triplet_proportion,220,394,0.25,217
average_time_in_MSM_network,47937,158224,0.25,217
average_time_in_WSM_network,40889,150616,0.25,217
average_time_in_network_overall,88826,308840,0.25,217
total_between_network_proportion,1094,2527,0.25,217
total_triplet_proportion,533,1062,0.25,217
MSM_group_to_WSM_group_proportion,660,949,0.25,219
MSM_group_to_WSM_group_triplet_proportion,254,578,0.25,219
WSM_group_to_MSM_group_proportion,437,1044,0.25,219
WSM_group_to_MSM_group_triplet_proportion,245,413,0.25,219
average_time_in_MSM_network,74052,155839,0.25,219
average_time_in_WSM_network,63614,145744,0.25,219
average_time_in_network_overall,137666,301583,0.25,219
total_between_network_proportion,1097,1993,0.25,219
total_triplet_proportion,499,991,0.25,219
MSM_group_to_WSM_group_proportion,975,1546,0.25,221
MSM_group_to_WSM_group_triplet_proportion,550,855,0.25,221
WSM_group_to_MSM_group_proportion,628,1768,0.25,221
WSM_group_to_MSM_group_triplet_proportion,395,851,0.25,221
average_time_in_MSM_network,50641,119910,0.25,221
average_time_in_WSM_network,48964,117221,0.25,221
average_time_in_network_overall,99605,237131,0.25,221
total_between_network_proportion,1603,3314,0.25,221
total_triplet_proportion,945,1706,0.25,221
MSM_group_to_WSM_group_proportion,651,1044,0.25,223
MSM_group_to_WSM_group_triplet_proportion,338,482,0.25,223
WSM_group_to_MSM_group_proportion,386,1204,0.25,223
WSM_group_to_MSM_group_triplet_proportion,241,133,0.25,223
average_time_in_MSM_network,32256,89381,0.25,223
average_time_in_WSM_network,32956,88622,0.25,223
average_time_in_network_overall,65212,178003,0.25,223
total_between_network_proportion,1037,2248,0.25,223
total_triplet_proportion,579,615,0.25,223
MSM_group_to_WSM_group_proportion,1115,1688,0.25,225
MSM_group_to_WSM_group_triplet_proportion,594,940,0.25,225
WSM_group_to_MSM_group_proportion,619,1713,0.25,225
WSM_group_to_MSM_group_triplet_proportion,316,535,0.25,225
average_time_in_MSM_network,76729,220977,0.25,225
average_time_in_WSM_network,66953,223185,0.25,225
average_time_in_network_overall,143682,444162,0.25,225
total_between_network_proportion,1734,3401,0.25,225
total_triplet_proportion,910,1475,0.25,225
MSM_group_to_WSM_group_proportion,820,1524,0.25,226
MSM_group_to_WSM_group_triplet_proportion,395,749,0.25,226
WSM_group_to_MSM_group_proportion,571,1468,0.25,226
WSM_group_to_MSM_group_triplet_proportion,370,532,0.25,226
average_time_in_MSM_network,35117,134579,0.25,226
average_time_in_WSM_network,22063,130744,0.25,226
average_time_in_network_overall,57180,265323,0.25,226
total_between_network_proportion,1391,2992,0.25,226
total_triplet_proportion,765,1281,0.25,226
MSM_group_to_WSM_group_proportion,896,1477,0.25,228
MSM_group_to_WSM_group_triplet_proportion,409,628,0.25,228
WSM_group_to_MSM_group_proportion,530,1915,0.25,228
WSM_group_to_MSM_group_triplet_proportion,292,553,0.25,228
average_time_in_MSM_network,52382,184741,0.25,228
average_time_in_WSM_network,42073,173601,0.25,228
average_time_in_network_overall,94455,358342,0.25,228
total_between_network_proportion,1426,3392,0.25,228
total_triplet_proportion,701,1181,0.25,228
MSM_group_to_WSM_group_proportion,533,1143,0.25,232
MSM_group_to_WSM_group_triplet_proportion,148,833,0.25,232
WSM_group_to_MSM_group_proportion,357,1074,0.25,232
WSM_group_to_MSM_group_triplet_proportion,218,502,0.25,232
average_time_in_MSM_network,22906,74475,0.25,232
average_time_in_WSM_network,26803,76865,0.25,232
average_time_in_network_overall,49709,151340,0.25,232
total_between_network_proportion,890,2217,0.25,232
total_triplet_proportion,366,1335,0.25,232
MSM_group_to_WSM_group_proportion,607,1231,0.25,238
MSM_group_to_WSM_group_triplet_proportion,214,925,0.25,238
WSM_group_to_MSM_group_proportion,394,1166,0.25,238
WSM_group_to_MSM_group_triplet_proportion,225,581,0.25,238
average_time_in_MSM_network,32139,89706,0.25,238
average_time_in_WSM_network,32408,90155,0.25,238
average_time_in_network_overall,64547,179861,0.25,238
total_between_network_proportion,1001,2397,0.25,238
total_triplet_proportion,439,1506,0.25,238
MSM_group_to_WSM_group_proportion,643,1059,0.25,242
MSM_group_to_WSM_group_triplet_proportion,323,566,0.25,242
WSM_group_to_MSM_group_proportion,376,1354,0.25,242
WSM_group_to_MSM_group_triplet_proportion,227,472,0.25,242
average_time_in_MSM_network,35199,129277,0.25,242
average_time_in_WSM_network,36524,129741,0.25,242
average_time_in_network_overall,71723,259018,0.25,242
total_between_network_proportion,1019,2413,0.25,242
total_triplet_proportion,550,1038,0.25,242
MSM_group_to_WSM_group_proportion,1084,1336,0.25,244
MSM_group_to_WSM_group_triplet_proportion,617,1079,0.25,244
WSM_group_to_MSM_group_proportion,599,1360,0.25,244
WSM_group_to_MSM_group_triplet_proportion,348,562,0.25,244
average_time_in_MSM_network,46336,130077,0.25,244
average_time_in_WSM_network,41937,124073,0.25,244
average_time_in_network_overall,88273,254150,0.25,244
total_between_network_proportion,1683,2696,0.25,244
total_triplet_proportion,965,1641,0.25,244
MSM_group_to_WSM_group_proportion,823,1467,0.25,245
MSM_group_to_WSM_group_triplet_proportion,423,846,0.25,245
WSM_group_to_MSM_group_proportion,457,1929,0.25,245
WSM_group_to_MSM_group_triplet_proportion,257,650,0.25,245
average_time_in_MSM_network,50234,126147,0.25,245
average_time_in_WSM_network,44691,118994,0.25,245
average_time_in_network_overall,94925,245141,0.25,245
total_between_network_proportion,1280,3396,0.25,245
total_triplet_proportion,680,1496,0.25,245
MSM_group_to_WSM_group_proportion,758,1880,0.25,247
MSM_group_to_WSM_group_triplet_proportion,479,858,0.25,247
WSM_group_to_MSM_group_proportion,479,2300,0.25,247
WSM_group_to_MSM_group_triplet_proportion,360,390,0.25,247
average_time_in_MSM_network,44447,185793,0.25,247
average_time_in_WSM_network,44163,186858,0.25,247
average_time_in_network_overall,88610,372651,0.25,247
total_between_network_proportion,1237,4180,0.25,247
total_triplet_proportion,839,1248,0.25,247
MSM_group_to_WSM_group_proportion,573,1188,0.25,248
MSM_group_to_WSM_group_triplet_proportion,241,762,0.25,248
WSM_group_to_MSM_group_proportion,355,1280,0.25,248
WSM_group_to_MSM_group_triplet_proportion,189,197,0.25,248
average_time_in_MSM_network,23982,85629,0.25,248
average_time_in_WSM_network,21810,82396,0.25,248
average_time_in_network_overall,45792,168025,0.25,248
total_between_network_proportion,928,2468,0.25,248
total_triplet_proportion,430,959,0.25,248
MSM_group_to_WSM_group_proportion,732,1117,0.25,249
MSM_group_to_WSM_group_triplet_proportion,334,703,0.25,249
WSM_group_to_MSM_group_proportion,456,1326,0.25,249
WSM_group_to_MSM_group_triplet_proportion,212,562,0.25,249
average_time_in_MSM_network,19313,86168,0.25,249
average_time_in_WSM_network,17638,83180,0.25,249
average_time_in_network_overall,36951,169348,0.25,249
total_between_network_proportion,1188,2443,0.25,249
total_triplet_proportion,546,1265,0.25,249
MSM_group_to_WSM_group_proportion,1537,1152,0.5,3
MSM_group_to_WSM_group_triplet_proportion,518,778,0.5,3
WSM_group_to_MSM_group_proportion,1000,1200,0.5,3
WSM_group_to_MSM_group_triplet_proportion,560,585,0.5,3
average_time_in_MSM_network,121626,136411,0.5,3
average_time_in_WSM_network,119603,135415,0.5,3
average_time_in_network_overall,241229,271826,0.5,3
total_between_network_proportion,2537,2352,0.5,3
total_triplet_proportion,1078,1363,0.5,3
MSM_group_to_WSM_group_proportion,1211,1053,0.5,5
MSM_group_to_WSM_group_triplet_proportion,514,557,0.5,5
WSM_group_to_MSM_group_proportion,799,1096,0.5,5
WSM_group_to_MSM_group_triplet_proportion,492,322,0.5,5
average_time_in_MSM_network,86503,111696,0.5,5
average_time_in_WSM_network,86668,113916,0.5,5
average_time_in_network_overall,173171,225612,0.5,5
total_between_network_proportion,2010,2149,0.5,5
total_triplet_proportion,1006,879,0.5,5
MSM_group_to_WSM_group_proportion,1869,1430,0.5,8
MSM_group_to_WSM_group_triplet_proportion,771,919,0.5,8
WSM_group_to_MSM_group_proportion,1150,1479,0.5,8
WSM_group_to_MSM_group_triplet_proportion,605,426,0.5,8
average_time_in_MSM_network,93086,144278,0.5,8
average_time_in_WSM_network,86524,144183,0.5,8
average_time_in_network_overall,179610,288461,0.5,8
total_between_network_proportion,3019,2909,0.5,8
total_triplet_proportion,1376,1345,0.5,8
MSM_group_to_WSM_group_proportion,961,1086,0.5,10
MSM_group_to_WSM_group_triplet_proportion,364,626,0.5,10
WSM_group_to_MSM_group_proportion,518,1101,0.5,10
WSM_group_to_MSM_group_triplet_proportion,285,321,0.5,10
average_time_in_MSM_network,55942,76956,0.5,10
average_time_in_WSM_network,49900,69413,0.5,10
average_time_in_network_overall,105842,146369,0.5,10
total_between_network_proportion,1479,2187,0.5,10
total_triplet_proportion,649,947,0.5,10
MSM_group_to_WSM_group_proportion,967,840,0.5,11
MSM_group_to_WSM_group_triplet_proportion,460,592,0.5,11
WSM_group_to_MSM_group_proportion,695,723,0.5,11
WSM_group_to_MSM_group_triplet_proportion,400,271,0.5,11
average_time_in_MSM_network,45040,108194,0.5,11
average_time_in_WSM_network,44669,108334,0.5,11
average_time_in_network_overall,89709,216528,0.5,11
total_between_network_proportion,1662,1563,0.5,11
total_triplet_proportion,860,863,0.5,11
MSM_group_to_WSM_group_proportion,1217,806,0.5,13
MSM_group_to_WSM_group_triplet_proportion,482,519,0.5,13
WSM_group_to_MSM_group_proportion,818,835,0.5,13
WSM_group_to_MSM_group_triplet_proportion,426,412,0.5,13
average_time_in_MSM_network,68316,45792,0.5,13
average_time_in_WSM_network,70758,46669,0.5,13
average_time_in_network_overall,139074,92461,0.5,13
total_between_network_proportion,2035,1641,0.5,13
total_triplet_proportion,908,931,0.5,13
MSM_group_to_WSM_group_proportion,1322,1174,0.5,14
