measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
MSM_group_to_WSM_group_proportion,45006,45006,0.25,155
MSM_group_to_WSM_group_triplet_proportion,45006,45006,0.25,155
WSM_group_to_MSM_group_proportion,45006,45006,0.25,155
WSM_group_to_MSM_group_triplet_proportion,45006,45006,0.25,155
average_time_in_MSM_network,56866,148549,0.25,155
average_time_in_WSM_network,61784,152066,0.25,155
average_time_in_network_overall,118650,300615,0.25,155
total_between_network_proportion,45006,45006,0.25,155
total_triplet_proportion,45006,45006,0.25,155
MSM_group_to_WSM_group_proportion,41812,41812,0.25,156
MSM_group_to_WSM_group_triplet_proportion,41812,41812,0.25,156
WSM_group_to_MSM_group_proportion,41812,41812,0.25,156
WSM_group_to_MSM_group_triplet_proportion,41812,41812,0.25,156
average_time_in_MSM_network,37367,199762,0.25,156
average_time_in_WSM_network,38583,200105,0.25,156
average_time_in_network_overall,75950,399867,0.25,156
total_between_network_proportion,41812,41812,0.25,156
total_triplet_proportion,41812,41812,0.25,156
MSM_group_to_WSM_group_proportion,45735,45735,0.25,160
MSM_group_to_WSM_group_triplet_proportion,45735,45735,0.25,160
WSM_group_to_MSM_group_proportion,45735,45735,0.25,160
WSM_group_to_MSM_group_triplet_proportion,45735,45735,0.25,160
average_time_in_MSM_network,76420,167745,0.25,160
average_time_in_WSM_network,68237,161673,0.25,160
average_time_in_network_overall,144657,329418,0.25,160
total_between_network_proportion,45735,45735,0.25,160
total_triplet_proportion,45735,45735,0.25,160
MSM_group_to_WSM_group_proportion,46293,46293,0.25,161
MSM_group_to_WSM_group_triplet_proportion,46293,46293,0.25,161
WSM_group_to_MSM_group_proportion,46293,46293,0.25,161
WSM_group_to_MSM_group_triplet_proportion,46293,46293,0.25,161
average_time_in_MSM_network,48928,203172,0.25,161
average_time_in_WSM_network,45128,199885,0.25,161
average_time_in_network_overall,94056,403057,0.25,161
total_between_network_proportion,46293,46293,0.25,161
total_triplet_proportion,46293,46293,0.25,161
MSM_group_to_WSM_group_proportion,42424,42424,0.25,163
MSM_group_to_WSM_group_triplet_proportion,42424,42424,0.25,163
WSM_group_to_MSM_group_proportion,42424,42424,0.25,163
WSM_group_to_MSM_group_triplet_proportion,42424,42424,0.25,163
average_time_in_MSM_network,29685,126262,0.25,163
average_time_in_WSM_network,27296,123509,0.25,163
average_time_in_network_overall,56981,249771,0.25,163
total_between_network_proportion,42424,42424,0.25,163
total_triplet_proportion,42424,42424,0.25,163
MSM_group_to_WSM_group_proportion,44720,44720,0.25,164
MSM_group_to_WSM_group_triplet_proportion,44720,44720,0.25,164
WSM_group_to_MSM_group_proportion,44720,44720,0.25,164
WSM_group_to_MSM_group_triplet_proportion,44720,44720,0.25,164
average_time_in_MSM_network,96758,134845,0.25,164
average_time_in_WSM_network,91819,128664,0.25,164
average_time_in_network_overall,188577,263509,0.25,164
total_between_network_proportion,44720,44720,0.25,164
total_triplet_proportion,44720,44720,0.25,164
MSM_group_to_WSM_group_proportion,42706,42706,0.25,165
MSM_group_to_WSM_group_triplet_proportion,42706,42706,0.25,165
WSM_group_to_MSM_group_proportion,42706,42706,0.25,165
WSM_group_to_MSM_group_triplet_proportion,42706,42706,0.25,165
average_time_in_MSM_network,46215,94185,0.25,165
average_time_in_WSM_network,44666,91041,0.25,165
average_time_in_network_overall,90881,185226,0.25,165
total_between_network_proportion,42706,42706,0.25,165
total_triplet_proportion,42706,42706,0.25,165
MSM_group_to_WSM_group_proportion,44241,44241,0.25,171
MSM_group_to_WSM_group_triplet_proportion,44241,44241,0.25,171
WSM_group_to_MSM_group_proportion,44241,44241,0.25,171
WSM_group_to_MSM_group_triplet_proportion,44241,44241,0.25,171
average_time_in_MSM_network,27676,111043,0.25,171
average_time_in_WSM_network,25557,107909,0.25,171
average_time_in_network_overall,53233,218952,0.25,171
total_between_network_proportion,44241,44241,0.25,171
total_triplet_proportion,44241,44241,0.25,171
MSM_group_to_WSM_group_proportion,45793,45793,0.25,172
MSM_group_to_WSM_group_triplet_proportion,45793,45793,0.25,172
WSM_group_to_MSM_group_proportion,45793,45793,0.25,172
WSM_group_to_MSM_group_triplet_proportion,45793,45793,0.25,172
average_time_in_MSM_network,32319,105045,0.25,172
average_time_in_WSM_network,36709,107831,0.25,172
average_time_in_network_overall,69028,212876,0.25,172
total_between_network_proportion,45793,45793,0.25,172
total_triplet_proportion,45793,45793,0.25,172
MSM_group_to_WSM_group_proportion,43345,43345,0.25,174
MSM_group_to_WSM_group_triplet_proportion,43345,43345,0.25,174
WSM_group_to_MSM_group_proportion,43345,43345,0.25,174
WSM_group_to_MSM_group_triplet_proportion,43345,43345,0.25,174
average_time_in_MSM_network,50664,232552,0.25,174
average_time_in_WSM_network,41480,223585,0.25,174
average_time_in_network_overall,92144,456137,0.25,174
total_between_network_proportion,43345,43345,0.25,174
total_triplet_proportion,43345,43345,0.25,174
MSM_group_to_WSM_group_proportion,45406,45406,0.25,179
MSM_group_to_WSM_group_triplet_proportion,45406,45406,0.25,179
WSM_group_to_MSM_group_proportion,45406,45406,0.25,179
WSM_group_to_MSM_group_triplet_proportion,45406,45406,0.25,179
average_time_in_MSM_network,17183,84515,0.25,179
average_time_in_WSM_network,12426,78895,0.25,179
average_time_in_network_overall,29609,163410,0.25,179
total_between_network_proportion,45406,45406,0.25,179
total_triplet_proportion,45406,45406,0.25,179
MSM_group_to_WSM_group_proportion,46991,46991,0.25,180
MSM_group_to_WSM_group_triplet_proportion,46991,46991,0.25,180
WSM_group_to_MSM_group_proportion,46991,46991,0.25,180
WSM_group_to_MSM_group_triplet_proportion,46991,46991,0.25,180
average_time_in_MSM_network,39986,160022,0.25,180
average_time_in_WSM_network,33200,153401,0.25,180
average_time_in_network_overall,73186,313423,0.25,180
total_between_network_proportion,46991,46991,0.25,180
total_triplet_proportion,46991,46991,0.25,180
MSM_group_to_WSM_group_proportion,41255,41255,0.25,181
MSM_group_to_WSM_group_triplet_proportion,41255,41255,0.25,181
WSM_group_to_MSM_group_proportion,41255,41255,0.25,181
WSM_group_to_MSM_group_triplet_proportion,41255,41255,0.25,181
average_time_in_MSM_network,44836,182067,0.25,181
average_time_in_WSM_network,39274,175935,0.25,181
average_time_in_network_overall,84110,358002,0.25,181
total_between_network_proportion,41255,41255,0.25,181
total_triplet_proportion,41255,41255,0.25,181
MSM_group_to_WSM_group_proportion,42554,42554,0.25,184
MSM_group_to_WSM_group_triplet_proportion,42554,42554,0.25,184
WSM_group_to_MSM_group_proportion,42554,42554,0.25,184
WSM_group_to_MSM_group_triplet_proportion,42554,42554,0.25,184
average_time_in_MSM_network,52619,99429,0.25,184
average_time_in_WSM_network,51290,102844,0.25,184
average_time_in_network_overall,103909,202273,0.25,184
total_between_network_proportion,42554,42554,0.25,184
total_triplet_proportion,42554,42554,0.25,184
MSM_group_to_WSM_group_proportion,39080,39080,0.25,185
MSM_group_to_WSM_group_triplet_proportion,39080,39080,0.25,185
WSM_group_to_MSM_group_proportion,39080,39080,0.25,185
WSM_group_to_MSM_group_triplet_proportion,39080,39080,0.25,185
average_time_in_MSM_network,74030,109335,0.25,185
average_time_in_WSM_network,66863,103066,0.25,185
average_time_in_network_overall,140893,212401,0.25,185
total_between_network_proportion,39080,39080,0.25,185
total_triplet_proportion,39080,39080,0.25,185
MSM_group_to_WSM_group_proportion,43813,43813,0.25,186
MSM_group_to_WSM_group_triplet_proportion,43813,43813,0.25,186
WSM_group_to_MSM_group_proportion,43813,43813,0.25,186
WSM_group_to_MSM_group_triplet_proportion,43813,43813,0.25,186
average_time_in_MSM_network,35253,90034,0.25,186
average_time_in_WSM_network,32659,86048,0.25,186
average_time_in_network_overall,67912,176082,0.25,186
total_between_network_proportion,43813,43813,0.25,186
total_triplet_proportion,43813,43813,0.25,186
MSM_group_to_WSM_group_proportion,43128,43128,0.25,187
MSM_group_to_WSM_group_triplet_proportion,43128,43128,0.25,187
WSM_group_to_MSM_group_proportion,43128,43128,0.25,187
WSM_group_to_MSM_group_triplet_proportion,43128,43128,0.25,187
average_time_in_MSM_network,29245,96726,0.25,187
average_time_in_WSM_network,30840,96909,0.25,187
average_time_in_network_overall,60085,193635,0.25,187
total_between_network_proportion,43128,43128,0.25,187
total_triplet_proportion,43128,43128,0.25,187
MSM_group_to_WSM_group_proportion,46379,46379,0.25,188
MSM_group_to_WSM_group_triplet_proportion,46379,46379,0.25,188
WSM_group_to_MSM_group_proportion,46379,46379,0.25,188
WSM_group_to_MSM_group_triplet_proportion,46379,46379,0.25,188
average_time_in_MSM_network,23792,104580,0.25,188
average_time_in_WSM_network,24313,102539,0.25,188
average_time_in_network_overall,48105,207119,0.25,188
total_between_network_proportion,46379,46379,0.25,188
total_triplet_proportion,46379,46379,0.25,188
MSM_group_to_WSM_group_proportion,50050,50050,0.25,189
MSM_group_to_WSM_group_triplet_proportion,50050,50050,0.25,189
WSM_group_to_MSM_group_proportion,50050,50050,0.25,189
WSM_group_to_MSM_group_triplet_proportion,50050,50050,0.25,189
average_time_in_MSM_network,54354,118546,0.25,189
average_time_in_WSM_network,54956,116936,0.25,189
average_time_in_network_overall,109310,235482,0.25,189
total_between_network_proportion,50050,50050,0.25,189
total_triplet_proportion,50050,50050,0.25,189
MSM_group_to_WSM_group_proportion,47143,47143,0.25,190
MSM_group_to_WSM_group_triplet_proportion,47143,47143,0.25,190
WSM_group_to_MSM_group_proportion,47143,47143,0.25,190
WSM_group_to_MSM_group_triplet_proportion,47143,47143,0.25,190
average_time_in_MSM_network,53277,136632,0.25,190
average_time_in_WSM_network,50832,132663,0.25,190
average_time_in_network_overall,104109,269295,0.25,190
total_between_network_proportion,47143,47143,0.25,190
total_triplet_proportion,47143,47143,0.25,190
MSM_group_to_WSM_group_proportion,48533,48533,0.25,191
MSM_group_to_WSM_group_triplet_proportion,48533,48533,0.25,191
WSM_group_to_MSM_group_proportion,48533,48533,0.25,191
WSM_group_to_MSM_group_triplet_proportion,48533,48533,0.25,191
average_time_in_MSM_network,61297,286175,0.25,191
average_time_in_WSM_network,47344,275813,0.25,191
average_time_in_network_overall,108641,561988,0.25,191
total_between_network_proportion,48533,48533,0.25,191
total_triplet_proportion,48533,48533,0.25,191
MSM_group_to_WSM_group_proportion,40840,40840,0.25,198
MSM_group_to_WSM_group_triplet_proportion,40840,40840,0.25,198
WSM_group_to_MSM_group_proportion,40840,40840,0.25,198
WSM_group_to_MSM_group_triplet_proportion,40840,40840,0.25,198
average_time_in_MSM_network,24096,65344,0.25,198
average_time_in_WSM_network,18737,57974,0.25,198
average_time_in_network_overall,42833,123318,0.25,198
total_between_network_proportion,40840,40840,0.25,198
total_triplet_proportion,40840,40840,0.25,198
MSM_group_to_WSM_group_proportion,40410,40410,0.25,204
MSM_group_to_WSM_group_triplet_proportion,40410,40410,0.25,204
WSM_group_to_MSM_group_proportion,40410,40410,0.25,204
WSM_group_to_MSM_group_triplet_proportion,40410,40410,0.25,204
average_time_in_MSM_network,43241,108517,0.25,204
average_time_in_WSM_network,44371,108599,0.25,204
average_time_in_network_overall,87612,217116,0.25,204
total_between_network_proportion,40410,40410,0.25,204
total_triplet_proportion,40410,40410,0.25,204
MSM_group_to_WSM_group_proportion,45822,45822,0.25,205
MSM_group_to_WSM_group_triplet_proportion,45822,45822,0.25,205
WSM_group_to_MSM_group_proportion,45822,45822,0.25,205
WSM_group_to_MSM_group_triplet_proportion,45822,45822,0.25,205
average_time_in_MSM_network,44772,269310,0.25,205
average_time_in_WSM_network,28112,261124,0.25,205
average_time_in_network_overall,72884,530434,0.25,205
total_between_network_proportion,45822,45822,0.25,205
total_triplet_proportion,45822,45822,0.25,205
MSM_group_to_WSM_group_proportion,38902,38902,0.25,208
MSM_group_to_WSM_group_triplet_proportion,38902,38902,0.25,208
WSM_group_to_MSM_group_proportion,38902,38902,0.25,208
WSM_group_to_MSM_group_triplet_proportion,38902,38902,0.25,208
average_time_in_MSM_network,27553,157013,0.25,208
average_time_in_WSM_network,28313,157669,0.25,208
average_time_in_network_overall,55866,314682,0.25,208
total_between_network_proportion,38902,38902,0.25,208
total_triplet_proportion,38902,38902,0.25,208
MSM_group_to_WSM_group_proportion,40743,40743,0.25,209
MSM_group_to_WSM_group_triplet_proportion,40743,40743,0.25,209
WSM_group_to_MSM_group_proportion,40743,40743,0.25,209
WSM_group_to_MSM_group_triplet_proportion,40743,40743,0.25,209
average_time_in_MSM_network,48535,91245,0.25,209
average_time_in_WSM_network,52680,95090,0.25,209
average_time_in_network_overall,101215,186335,0.25,209
total_between_network_proportion,40743,40743,0.25,209
total_triplet_proportion,40743,40743,0.25,209
MSM_group_to_WSM_group_proportion,45459,45459,0.25,210
MSM_group_to_WSM_group_triplet_proportion,45459,45459,0.25,210
WSM_group_to_MSM_group_proportion,45459,45459,0.25,210
WSM_group_to_MSM_group_triplet_proportion,45459,45459,0.25,210
average_time_in_MSM_network,43874,181748,0.25,210
average_time_in_WSM_network,41985,179216,0.25,210
average_time_in_network_overall,85859,360964,0.25,210
total_between_network_proportion,45459,45459,0.25,210
total_triplet_proportion,45459,45459,0.25,210
MSM_group_to_WSM_group_proportion,49910,49910,0.25,211
MSM_group_to_WSM_group_triplet_proportion,49910,49910,0.25,211
WSM_group_to_MSM_group_proportion,49910,49910,0.25,211
WSM_group_to_MSM_group_triplet_proportion,49910,49910,0.25,211
average_time_in_MSM_network,44541,200572,0.25,211
average_time_in_WSM_network,42960,197503,0.25,211
average_time_in_network_overall,87501,398075,0.25,211
total_between_network_proportion,49910,49910,0.25,211
total_triplet_proportion,49910,49910,0.25,211
MSM_group_to_WSM_group_proportion,48018,48018,0.25,212
MSM_group_to_WSM_group_triplet_proportion,48018,48018,0.25,212
WSM_group_to_MSM_group_proportion,48018,48018,0.25,212
WSM_group_to_MSM_group_triplet_proportion,48018,48018,0.25,212
average_time_in_MSM_network,48021,199217,0.25,212
average_time_in_WSM_network,38256,188295,0.25,212
average_time_in_network_overall,86277,387512,0.25,212
total_between_network_proportion,48018,48018,0.25,212
total_triplet_proportion,48018,48018,0.25,212
MSM_group_to_WSM_group_proportion,41359,41359,0.25,213
MSM_group_to_WSM_group_triplet_proportion,41359,41359,0.25,213
WSM_group_to_MSM_group_proportion,41359,41359,0.25,213
WSM_group_to_MSM_group_triplet_proportion,41359,41359,0.25,213
average_time_in_MSM_network,52554,166513,0.25,213
average_time_in_WSM_network,49260,161669,0.25,213
average_time_in_network_overall,101814,328182,0.25,213
total_between_network_proportion,41359,41359,0.25,213
total_triplet_proportion,41359,41359,0.25,213
MSM_group_to_WSM_group_proportion,44573,44573,0.25,214
MSM_group_to_WSM_group_triplet_proportion,44573,44573,0.25,214
WSM_group_to_MSM_group_proportion,44573,44573,0.25,214
WSM_group_to_MSM_group_triplet_proportion,44573,44573,0.25,214
average_time_in_MSM_network,42100,77669,0.25,214
average_time_in_WSM_network,43259,77852,0.25,214
average_time_in_network_overall,85359,155521,0.25,214
total_between_network_proportion,44573,44573,0.25,214
total_triplet_proportion,44573,44573,0.25,214
MSM_group_to_WSM_group_proportion,41426,41426,0.25,215
MSM_group_to_WSM_group_triplet_proportion,41426,41426,0.25,215
WSM_group_to_MSM_group_proportion,41426,41426,0.25,215
WSM_group_to_MSM_group_triplet_proportion,41426,41426,0.25,215
average_time_in_MSM_network,25425,250409,0.25,215
average_time_in_WSM_network,12372,237398,0.25,215
average_time_in_network_overall,37797,487807,0.25,215
total_between_network_proportion,41426,41426,0.25,215
total_triplet_proportion,41426,41426,0.25,215
MSM_group_to_WSM_group_proportion,41769,41769,0.25,217
MSM_group_to_WSM_group_triplet_proportion,41769,41769,0.25,217
WSM_group_to_MSM_group_proportion,41769,41769,0.25,217
WSM_group_to_MSM_group_triplet_proportion,41769,41769,0.25,217
average_time_in_MSM_network,91310,192522,0.25,217
average_time_in_WSM_network,80802,187238,0.25,217
average_time_in_network_overall,172112,379760,0.25,217
total_between_network_proportion,41769,41769,0.25,217
total_triplet_proportion,41769,41769,0.25,217
MSM_group_to_WSM_group_proportion,42680,42680,0.25,218
MSM_group_to_WSM_group_triplet_proportion,42680,42680,0.25,218
WSM_group_to_MSM_group_proportion,42680,42680,0.25,218
WSM_group_to_MSM_group_triplet_proportion,42680,42680,0.25,218
average_time_in_MSM_network,31625,143542,0.25,218
average_time_in_WSM_network,28044,141020,0.25,218
average_time_in_network_overall,59669,284562,0.25,218
total_between_network_proportion,42680,42680,0.25,218
total_triplet_proportion,42680,42680,0.25,218
MSM_group_to_WSM_group_proportion,41434,41434,0.25,220
MSM_group_to_WSM_group_triplet_proportion,41434,41434,0.25,220
WSM_group_to_MSM_group_proportion,41434,41434,0.25,220
WSM_group_to_MSM_group_triplet_proportion,41434,41434,0.25,220
average_time_in_MSM_network,40110,96532,0.25,220
average_time_in_WSM_network,39343,95210,0.25,220
average_time_in_network_overall,79453,191742,0.25,220
total_between_network_proportion,41434,41434,0.25,220
total_triplet_proportion,41434,41434,0.25,220
MSM_group_to_WSM_group_proportion,47980,47980,0.25,224
MSM_group_to_WSM_group_triplet_proportion,47980,47980,0.25,224
WSM_group_to_MSM_group_proportion,47980,47980,0.25,224
WSM_group_to_MSM_group_triplet_proportion,47980,47980,0.25,224
average_time_in_MSM_network,70335,170399,0.25,224
average_time_in_WSM_network,60331,160164,0.25,224
average_time_in_network_overall,130666,330563,0.25,224
total_between_network_proportion,47980,47980,0.25,224
total_triplet_proportion,47980,47980,0.25,224
MSM_group_to_WSM_group_proportion,45364,45364,0.25,227
MSM_group_to_WSM_group_triplet_proportion,45364,45364,0.25,227
WSM_group_to_MSM_group_proportion,45364,45364,0.25,227
WSM_group_to_MSM_group_triplet_proportion,45364,45364,0.25,227
average_time_in_MSM_network,36422,68822,0.25,227
average_time_in_WSM_network,41874,72234,0.25,227
average_time_in_network_overall,78296,141056,0.25,227
total_between_network_proportion,45364,45364,0.25,227
total_triplet_proportion,45364,45364,0.25,227
MSM_group_to_WSM_group_proportion,44850,44850,0.25,228
MSM_group_to_WSM_group_triplet_proportion,44850,44850,0.25,228
WSM_group_to_MSM_group_proportion,44850,44850,0.25,228
WSM_group_to_MSM_group_triplet_proportion,44850,44850,0.25,228
average_time_in_MSM_network,29253,116302,0.25,228
average_time_in_WSM_network,33783,119322,0.25,228
average_time_in_network_overall,63036,235624,0.25,228
total_between_network_proportion,44850,44850,0.25,228
total_triplet_proportion,44850,44850,0.25,228
MSM_group_to_WSM_group_proportion,42126,42126,0.25,230
MSM_group_to_WSM_group_triplet_proportion,42126,42126,0.25,230
WSM_group_to_MSM_group_proportion,42126,42126,0.25,230
WSM_group_to_MSM_group_triplet_proportion,42126,42126,0.25,230
average_time_in_MSM_network,48069,97208,0.25,230
average_time_in_WSM_network,51010,99796,0.25,230
average_time_in_network_overall,99079,197004,0.25,230
total_between_network_proportion,42126,42126,0.25,230
total_triplet_proportion,42126,42126,0.25,230
MSM_group_to_WSM_group_proportion,42512,42512,0.25,232
MSM_group_to_WSM_group_triplet_proportion,42512,42512,0.25,232
WSM_group_to_MSM_group_proportion,42512,42512,0.25,232
WSM_group_to_MSM_group_triplet_proportion,42512,42512,0.25,232
average_time_in_MSM_network,37525,157348,0.25,232
average_time_in_WSM_network,27845,146729,0.25,232
average_time_in_network_overall,65370,304077,0.25,232
total_between_network_proportion,42512,42512,0.25,232
total_triplet_proportion,42512,42512,0.25,232
MSM_group_to_WSM_group_proportion,42245,42245,0.25,235
MSM_group_to_WSM_group_triplet_proportion,42245,42245,0.25,235
WSM_group_to_MSM_group_proportion,42245,42245,0.25,235
WSM_group_to_MSM_group_triplet_proportion,42245,42245,0.25,235
average_time_in_MSM_network,69742,84497,0.25,235
average_time_in_WSM_network,74003,88238,0.25,235
average_time_in_network_overall,143745,172735,0.25,235
total_between_network_proportion,42245,42245,0.25,235
total_triplet_proportion,42245,42245,0.25,235
MSM_group_to_WSM_group_proportion,46899,46899,0.25,238
MSM_group_to_WSM_group_triplet_proportion,46899,46899,0.25,238
WSM_group_to_MSM_group_proportion,46899,46899,0.25,238
WSM_group_to_MSM_group_triplet_proportion,46899,46899,0.25,238
average_time_in_MSM_network,23225,94103,0.25,238
average_time_in_WSM_network,25043,97548,0.25,238
average_time_in_network_overall,48268,191651,0.25,238
total_between_network_proportion,46899,46899,0.25,238
total_triplet_proportion,46899,46899,0.25,238
MSM_group_to_WSM_group_proportion,47424,47424,0.25,239
MSM_group_to_WSM_group_triplet_proportion,47424,47424,0.25,239
WSM_group_to_MSM_group_proportion,47424,47424,0.25,239
WSM_group_to_MSM_group_triplet_proportion,47424,47424,0.25,239
average_time_in_MSM_network,36927,71692,0.25,239
average_time_in_WSM_network,39535,73697,0.25,239
average_time_in_network_overall,76462,145389,0.25,239
total_between_network_proportion,47424,47424,0.25,239
total_triplet_proportion,47424,47424,0.25,239
MSM_group_to_WSM_group_proportion,44825,44825,0.25,242
MSM_group_to_WSM_group_triplet_proportion,44825,44825,0.25,242
WSM_group_to_MSM_group_proportion,44825,44825,0.25,242
WSM_group_to_MSM_group_triplet_proportion,44825,44825,0.25,242
average_time_in_MSM_network,51155,198717,0.25,242
average_time_in_WSM_network,53765,200122,0.25,242
average_time_in_network_overall,104920,398839,0.25,242
total_between_network_proportion,44825,44825,0.25,242
total_triplet_proportion,44825,44825,0.25,242
MSM_group_to_WSM_group_proportion,44120,44120,0.25,245
MSM_group_to_WSM_group_triplet_proportion,44120,44120,0.25,245
WSM_group_to_MSM_group_proportion,44120,44120,0.25,245
WSM_group_to_MSM_group_triplet_proportion,44120,44120,0.25,245
average_time_in_MSM_network,21950,87573,0.25,245
average_time_in_WSM_network,19985,83171,0.25,245
average_time_in_network_overall,41935,170744,0.25,245
total_between_network_proportion,44120,44120,0.25,245
total_triplet_proportion,44120,44120,0.25,245
MSM_group_to_WSM_group_proportion,46387,46387,0.25,246
MSM_group_to_WSM_group_triplet_proportion,46387,46387,0.25,246
WSM_group_to_MSM_group_proportion,46387,46387,0.25,246
WSM_group_to_MSM_group_triplet_proportion,46387,46387,0.25,246
average_time_in_MSM_network,45699,149414,0.25,246
average_time_in_WSM_network,37103,142168,0.25,246
average_time_in_network_overall,82802,291582,0.25,246
total_between_network_proportion,46387,46387,0.25,246
total_triplet_proportion,46387,46387,0.25,246
MSM_group_to_WSM_group_proportion,45414,45414,0.25,247
MSM_group_to_WSM_group_triplet_proportion,45414,45414,0.25,247
WSM_group_to_MSM_group_proportion,45414,45414,0.25,247
WSM_group_to_MSM_group_triplet_proportion,45414,45414,0.25,247
average_time_in_MSM_network,42676,158463,0.25,247
average_time_in_WSM_network,42903,158895,0.25,247
average_time_in_network_overall,85579,317358,0.25,247
total_between_network_proportion,45414,45414,0.25,247
total_triplet_proportion,45414,45414,0.25,247
MSM_group_to_WSM_group_proportion,48233,48233,0.25,250
MSM_group_to_WSM_group_triplet_proportion,48233,48233,0.25,250
WSM_group_to_MSM_group_proportion,48233,48233,0.25,250
WSM_group_to_MSM_group_triplet_proportion,48233,48233,0.25,250
average_time_in_MSM_network,102692,236426,0.25,250
average_time_in_WSM_network,88615,237886,0.25,250
average_time_in_network_overall,191307,474312,0.25,250
total_between_network_proportion,48233,48233,0.25,250
total_triplet_proportion,48233,48233,0.25,250
MSM_group_to_WSM_group_proportion,38723,38723,0.5,3
MSM_group_to_WSM_group_triplet_proportion,38723,38723,0.5,3
WSM_group_to_MSM_group_proportion,38723,38723,0.5,3
WSM_group_to_MSM_group_triplet_proportion,38723,38723,0.5,3
average_time_in_MSM_network,55470,84340,0.5,3
average_time_in_WSM_network,50674,78596,0.5,3
average_time_in_network_overall,106144,162936,0.5,3
total_between_network_proportion,38723,38723,0.5,3
total_triplet_proportion,38723,38723,0.5,3
MSM_group_to_WSM_group_proportion,39835,39835,0.5,5
MSM_group_to_WSM_group_triplet_proportion,39835,39835,0.5,5
WSM_group_to_MSM_group_proportion,39835,39835,0.5,5
WSM_group_to_MSM_group_triplet_proportion,39835,39835,0.5,5
average_time_in_MSM_network,64477,88021,0.5,5
average_time_in_WSM_network,64195,87827,0.5,5
average_time_in_network_overall,128672,175848,0.5,5
total_between_network_proportion,39835,39835,0.5,5
total_triplet_proportion,39835,39835,0.5,5
MSM_group_to_WSM_group_proportion,43817,43817,0.5,6
MSM_group_to_WSM_group_triplet_proportion,43817,43817,0.5,6
WSM_group_to_MSM_group_proportion,43817,43817,0.5,6
WSM_group_to_MSM_group_triplet_proportion,43817,43817,0.5,6
average_time_in_MSM_network,40973,70379,0.5,6
average_time_in_WSM_network,42127,71412,0.5,6
average_time_in_network_overall,83100,141791,0.5,6
total_between_network_proportion,43817,43817,0.5,6
total_triplet_proportion,43817,43817,0.5,6
MSM_group_to_WSM_group_proportion,48192,48192,0.5,7
MSM_group_to_WSM_group_triplet_proportion,48192,48192,0.5,7
WSM_group_to_MSM_group_proportion,48192,48192,0.5,7
WSM_group_to_MSM_group_triplet_proportion,48192,48192,0.5,7
average_time_in_MSM_network,64186,100081,0.5,7
average_time_in_WSM_network,61925,95983,0.5,7
average_time_in_network_overall,126111,196064,0.5,7
total_between_network_proportion,48192,48192,0.5,7
total_triplet_proportion,48192,48192,0.5,7
MSM_group_to_WSM_group_proportion,41128,41128,0.5,8
MSM_group_to_WSM_group_triplet_proportion,41128,41128,0.5,8
WSM_group_to_MSM_group_proportion,41128,41128,0.5,8
WSM_group_to_MSM_group_triplet_proportion,41128,41128,0.5,8
average_time_in_MSM_network,68517,55300,0.5,8
average_time_in_WSM_network,69165,54749,0.5,8
average_time_in_network_overall,137682,110049,0.5,8
total_between_network_proportion,41128,41128,0.5,8
total_triplet_proportion,41128,41128,0.5,8
MSM_group_to_WSM_group_proportion,45189,45189,0.5,10
MSM_group_to_WSM_group_triplet_proportion,45189,45189,0.5,10
WSM_group_to_MSM_group_proportion,45189,45189,0.5,10
WSM_group_to_MSM_group_triplet_proportion,45189,45189,0.5,10
average_time_in_MSM_network,24088,54221,0.5,10
average_time_in_WSM_network,27433,56674,0.5,10
average_time_in_network_overall,51521,110895,0.5,10
total_between_network_proportion,45189,45189,0.5,10
total_triplet_proportion,45189,45189,0.5,10
MSM_group_to_WSM_group_proportion,41357,41357,0.5,11
MSM_group_to_WSM_group_triplet_proportion,41357,41357,0.5,11
WSM_group_to_MSM_group_proportion,41357,41357,0.5,11
WSM_group_to_MSM_group_triplet_proportion,41357,41357,0.5,11
average_time_in_MSM_network,41219,67094,0.5,11
average_time_in_WSM_network,44720,68876,0.5,11
average_time_in_network_overall,85939,135970,0.5,11
total_between_network_proportion,41357,41357,0.5,11
total_triplet_proportion,41357,41357,0.5,11
MSM_group_to_WSM_group_proportion,45574,45574,0.5,12
MSM_group_to_WSM_group_triplet_proportion,45574,45574,0.5,12
WSM_group_to_MSM_group_proportion,45574,45574,0.5,12
WSM_group_to_MSM_group_triplet_proportion,45574,45574,0.5,12
average_time_in_MSM_network,89723,179209,0.5,12
average_time_in_WSM_network,77938,166730,0.5,12
average_time_in_network_overall,167661,345939,0.5,12
total_between_network_proportion,45574,45574,0.5,12
total_triplet_proportion,45574,45574,0.5,12
MSM_group_to_WSM_group_proportion,50152,50152,0.5,15
MSM_group_to_WSM_group_triplet_proportion,50152,50152,0.5,15
WSM_group_to_MSM_group_proportion,50152,50152,0.5,15
WSM_group_to_MSM_group_triplet_proportion,50152,50152,0.5,15
average_time_in_MSM_network,53786,66282,0.5,15
average_time_in_WSM_network,57226,69457,0.5,15
average_time_in_network_overall,111012,135739,0.5,15
total_between_network_proportion,50152,50152,0.5,15
total_triplet_proportion,50152,50152,0.5,15
MSM_group_to_WSM_group_proportion,45113,45113,0.5,16
MSM_group_to_WSM_group_triplet_proportion,45113,45113,0.5,16
WSM_group_to_MSM_group_proportion,45113,45113,0.5,16
