measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
MSM_group_to_WSM_group_triplet_proportion,233,625,0.25,93
WSM_group_to_MSM_group_proportion,402,921,0.25,93
WSM_group_to_MSM_group_triplet_proportion,224,261,0.25,93
average_time_in_MSM_network,19002,59405,0.25,93
average_time_in_WSM_network,19957,58922,0.25,93
average_time_in_network_overall,38959,118327,0.25,93
total_between_network_proportion,914,1820,0.25,93
total_triplet_proportion,457,886,0.25,93
MSM_group_to_WSM_group_proportion,483,1227,0.25,97
MSM_group_to_WSM_group_triplet_proportion,238,907,0.25,97
WSM_group_to_MSM_group_proportion,259,1104,0.25,97
WSM_group_to_MSM_group_triplet_proportion,176,389,0.25,97
average_time_in_MSM_network,23667,83424,0.25,97
average_time_in_WSM_network,22219,83848,0.25,97
average_time_in_network_overall,45886,167272,0.25,97
total_between_network_proportion,742,2331,0.25,97
total_triplet_proportion,414,1296,0.25,97
MSM_group_to_WSM_group_proportion,1129,1828,0.25,98
MSM_group_to_WSM_group_triplet_proportion,640,871,0.25,98
WSM_group_to_MSM_group_proportion,547,2290,0.25,98
WSM_group_to_MSM_group_triplet_proportion,314,312,0.25,98
average_time_in_MSM_network,61332,300933,0.25,98
average_time_in_WSM_network,54147,294615,0.25,98
average_time_in_network_overall,115479,595548,0.25,98
total_between_network_proportion,1676,4118,0.25,98
total_triplet_proportion,954,1183,0.25,98
MSM_group_to_WSM_group_proportion,770,1520,0.25,100
MSM_group_to_WSM_group_triplet_proportion,296,920,0.25,100
WSM_group_to_MSM_group_proportion,378,1796,0.25,100
WSM_group_to_MSM_group_triplet_proportion,174,480,0.25,100
average_time_in_MSM_network,39604,340543,0.25,100
average_time_in_WSM_network,27473,337974,0.25,100
average_time_in_network_overall,67077,678517,0.25,100
total_between_network_proportion,1148,3316,0.25,100
total_triplet_proportion,470,1400,0.25,100
MSM_group_to_WSM_group_proportion,930,1578,0.25,101
MSM_group_to_WSM_group_triplet_proportion,530,1071,0.25,101
WSM_group_to_MSM_group_proportion,622,1672,0.25,101
WSM_group_to_MSM_group_triplet_proportion,329,448,0.25,101
average_time_in_MSM_network,65022,118416,0.25,101
average_time_in_WSM_network,65122,116217,0.25,101
average_time_in_network_overall,130144,234633,0.25,101
total_between_network_proportion,1552,3250,0.25,101
total_triplet_proportion,859,1519,0.25,101
MSM_group_to_WSM_group_proportion,941,1407,0.25,105
MSM_group_to_WSM_group_triplet_proportion,413,565,0.25,105
WSM_group_to_MSM_group_proportion,527,1770,0.25,105
WSM_group_to_MSM_group_triplet_proportion,275,509,0.25,105
average_time_in_MSM_network,49510,158409,0.25,105
average_time_in_WSM_network,36637,145691,0.25,105
average_time_in_network_overall,86147,304100,0.25,105
total_between_network_proportion,1468,3177,0.25,105
total_triplet_proportion,688,1074,0.25,105
MSM_group_to_WSM_group_proportion,1030,1470,0.25,107
MSM_group_to_WSM_group_triplet_proportion,453,793,0.25,107
WSM_group_to_MSM_group_proportion,466,1879,0.25,107
WSM_group_to_MSM_group_triplet_proportion,260,899,0.25,107
average_time_in_MSM_network,77162,295006,0.25,107
average_time_in_WSM_network,70818,291816,0.25,107
average_time_in_network_overall,147980,586822,0.25,107
total_between_network_proportion,1496,3349,0.25,107
total_triplet_proportion,713,1692,0.25,107
MSM_group_to_WSM_group_proportion,589,1427,0.25,110
MSM_group_to_WSM_group_triplet_proportion,333,566,0.25,110
WSM_group_to_MSM_group_proportion,363,1849,0.25,110
WSM_group_to_MSM_group_triplet_proportion,250,736,0.25,110
average_time_in_MSM_network,40566,349856,0.25,110
average_time_in_WSM_network,22453,334209,0.25,110
average_time_in_network_overall,63019,684065,0.25,110
total_between_network_proportion,952,3276,0.25,110
total_triplet_proportion,583,1302,0.25,110
MSM_group_to_WSM_group_proportion,915,1574,0.25,111
MSM_group_to_WSM_group_triplet_proportion,389,806,0.25,111
WSM_group_to_MSM_group_proportion,519,1798,0.25,111
WSM_group_to_MSM_group_triplet_proportion,261,894,0.25,111
average_time_in_MSM_network,53941,169822,0.25,111
average_time_in_WSM_network,53883,167722,0.25,111
average_time_in_network_overall,107824,337544,0.25,111
total_between_network_proportion,1434,3372,0.25,111
total_triplet_proportion,650,1700,0.25,111
MSM_group_to_WSM_group_proportion,484,1098,0.25,124
MSM_group_to_WSM_group_triplet_proportion,260,794,0.25,124
WSM_group_to_MSM_group_proportion,268,1065,0.25,124
WSM_group_to_MSM_group_triplet_proportion,179,259,0.25,124
average_time_in_MSM_network,20716,146108,0.25,124
average_time_in_WSM_network,22260,147119,0.25,124
average_time_in_network_overall,42976,293227,0.25,124
total_between_network_proportion,752,2163,0.25,124
total_triplet_proportion,439,1053,0.25,124
MSM_group_to_WSM_group_proportion,345,958,0.25,128
MSM_group_to_WSM_group_triplet_proportion,234,614,0.25,128
WSM_group_to_MSM_group_proportion,271,989,0.25,128
WSM_group_to_MSM_group_triplet_proportion,192,117,0.25,128
average_time_in_MSM_network,18712,84183,0.25,128
average_time_in_WSM_network,15855,80275,0.25,128
average_time_in_network_overall,34567,164458,0.25,128
total_between_network_proportion,616,1947,0.25,128
total_triplet_proportion,426,731,0.25,128
MSM_group_to_WSM_group_proportion,717,1277,0.25,131
MSM_group_to_WSM_group_triplet_proportion,285,718,0.25,131
WSM_group_to_MSM_group_proportion,445,1210,0.25,131
WSM_group_to_MSM_group_triplet_proportion,273,347,0.25,131
average_time_in_MSM_network,23148,126453,0.25,131
average_time_in_WSM_network,17788,120209,0.25,131
average_time_in_network_overall,40936,246662,0.25,131
total_between_network_proportion,1162,2487,0.25,131
total_triplet_proportion,558,1065,0.25,131
MSM_group_to_WSM_group_proportion,582,1154,0.25,135
MSM_group_to_WSM_group_triplet_proportion,203,692,0.25,135
WSM_group_to_MSM_group_proportion,296,1267,0.25,135
WSM_group_to_MSM_group_triplet_proportion,171,567,0.25,135
average_time_in_MSM_network,39072,134322,0.25,135
average_time_in_WSM_network,32526,127473,0.25,135
average_time_in_network_overall,71598,261795,0.25,135
total_between_network_proportion,878,2421,0.25,135
total_triplet_proportion,374,1259,0.25,135
MSM_group_to_WSM_group_proportion,743,1373,0.25,137
MSM_group_to_WSM_group_triplet_proportion,321,837,0.25,137
WSM_group_to_MSM_group_proportion,447,1553,0.25,137
WSM_group_to_MSM_group_triplet_proportion,240,450,0.25,137
average_time_in_MSM_network,24472,71379,0.25,137
average_time_in_WSM_network,26846,71571,0.25,137
average_time_in_network_overall,51318,142950,0.25,137
total_between_network_proportion,1190,2926,0.25,137
total_triplet_proportion,561,1287,0.25,137
MSM_group_to_WSM_group_proportion,724,1197,0.25,138
MSM_group_to_WSM_group_triplet_proportion,394,685,0.25,138
WSM_group_to_MSM_group_proportion,443,1432,0.25,138
WSM_group_to_MSM_group_triplet_proportion,306,394,0.25,138
average_time_in_MSM_network,77469,138677,0.25,138
average_time_in_WSM_network,72349,132407,0.25,138
average_time_in_network_overall,149818,271084,0.25,138
total_between_network_proportion,1167,2629,0.25,138
total_triplet_proportion,700,1079,0.25,138
MSM_group_to_WSM_group_proportion,549,1432,0.25,139
MSM_group_to_WSM_group_triplet_proportion,270,986,0.25,139
WSM_group_to_MSM_group_proportion,305,1373,0.25,139
WSM_group_to_MSM_group_triplet_proportion,192,438,0.25,139
average_time_in_MSM_network,21122,102661,0.25,139
average_time_in_WSM_network,23421,103182,0.25,139
average_time_in_network_overall,44543,205843,0.25,139
total_between_network_proportion,854,2805,0.25,139
total_triplet_proportion,462,1424,0.25,139
MSM_group_to_WSM_group_proportion,569,1162,0.25,141
MSM_group_to_WSM_group_triplet_proportion,242,687,0.25,141
WSM_group_to_MSM_group_proportion,365,1141,0.25,141
WSM_group_to_MSM_group_triplet_proportion,234,641,0.25,141
average_time_in_MSM_network,11628,43429,0.25,141
average_time_in_WSM_network,14411,44520,0.25,141
average_time_in_network_overall,26039,87949,0.25,141
total_between_network_proportion,934,2303,0.25,141
total_triplet_proportion,476,1328,0.25,141
MSM_group_to_WSM_group_proportion,909,1389,0.25,142
MSM_group_to_WSM_group_triplet_proportion,515,591,0.25,142
WSM_group_to_MSM_group_proportion,522,1899,0.25,142
WSM_group_to_MSM_group_triplet_proportion,308,672,0.25,142
average_time_in_MSM_network,28526,99799,0.25,142
average_time_in_WSM_network,31190,100020,0.25,142
average_time_in_network_overall,59716,199819,0.25,142
total_between_network_proportion,1431,3288,0.25,142
total_triplet_proportion,823,1263,0.25,142
MSM_group_to_WSM_group_proportion,782,1608,0.25,144
MSM_group_to_WSM_group_triplet_proportion,416,1070,0.25,144
WSM_group_to_MSM_group_proportion,483,1763,0.25,144
WSM_group_to_MSM_group_triplet_proportion,284,623,0.25,144
average_time_in_MSM_network,40715,204379,0.25,144
average_time_in_WSM_network,29749,192151,0.25,144
average_time_in_network_overall,70464,396530,0.25,144
total_between_network_proportion,1265,3371,0.25,144
total_triplet_proportion,700,1693,0.25,144
MSM_group_to_WSM_group_proportion,584,1533,0.25,148
MSM_group_to_WSM_group_triplet_proportion,318,738,0.25,148
WSM_group_to_MSM_group_proportion,338,1777,0.25,148
WSM_group_to_MSM_group_triplet_proportion,232,309,0.25,148
average_time_in_MSM_network,38526,145751,0.25,148
average_time_in_WSM_network,37318,143068,0.25,148
average_time_in_network_overall,75844,288819,0.25,148
total_between_network_proportion,922,3310,0.25,148
total_triplet_proportion,550,1047,0.25,148
MSM_group_to_WSM_group_proportion,910,1281,0.25,152
MSM_group_to_WSM_group_triplet_proportion,557,868,0.25,152
WSM_group_to_MSM_group_proportion,551,1347,0.25,152
WSM_group_to_MSM_group_triplet_proportion,289,377,0.25,152
average_time_in_MSM_network,44333,152630,0.25,152
average_time_in_WSM_network,31811,138811,0.25,152
average_time_in_network_overall,76144,291441,0.25,152
total_between_network_proportion,1461,2628,0.25,152
total_triplet_proportion,846,1245,0.25,152
MSM_group_to_WSM_group_proportion,1067,1847,0.25,153
MSM_group_to_WSM_group_triplet_proportion,500,1057,0.25,153
WSM_group_to_MSM_group_proportion,568,2146,0.25,153
WSM_group_to_MSM_group_triplet_proportion,307,870,0.25,153
average_time_in_MSM_network,97666,384812,0.25,153
average_time_in_WSM_network,82961,374587,0.25,153
average_time_in_network_overall,180627,759399,0.25,153
total_between_network_proportion,1635,3993,0.25,153
total_triplet_proportion,807,1927,0.25,153
MSM_group_to_WSM_group_proportion,888,1225,0.25,154
MSM_group_to_WSM_group_triplet_proportion,508,762,0.25,154
WSM_group_to_MSM_group_proportion,447,1412,0.25,154
WSM_group_to_MSM_group_triplet_proportion,198,308,0.25,154
average_time_in_MSM_network,43459,189120,0.25,154
average_time_in_WSM_network,44381,189940,0.25,154
average_time_in_network_overall,87840,379060,0.25,154
total_between_network_proportion,1335,2637,0.25,154
total_triplet_proportion,706,1070,0.25,154
MSM_group_to_WSM_group_proportion,922,1612,0.25,155
MSM_group_to_WSM_group_triplet_proportion,355,631,0.25,155
WSM_group_to_MSM_group_proportion,568,2015,0.25,155
WSM_group_to_MSM_group_triplet_proportion,332,835,0.25,155
average_time_in_MSM_network,56866,148549,0.25,155
average_time_in_WSM_network,61784,152066,0.25,155
average_time_in_network_overall,118650,300615,0.25,155
total_between_network_proportion,1490,3627,0.25,155
total_triplet_proportion,687,1466,0.25,155
MSM_group_to_WSM_group_proportion,970,1729,0.25,156
MSM_group_to_WSM_group_triplet_proportion,544,1077,0.25,156
WSM_group_to_MSM_group_proportion,485,2155,0.25,156
WSM_group_to_MSM_group_triplet_proportion,193,514,0.25,156
average_time_in_MSM_network,37367,199762,0.25,156
average_time_in_WSM_network,38583,200105,0.25,156
average_time_in_network_overall,75950,399867,0.25,156
total_between_network_proportion,1455,3884,0.25,156
total_triplet_proportion,737,1591,0.25,156
MSM_group_to_WSM_group_proportion,1007,1517,0.25,160
MSM_group_to_WSM_group_triplet_proportion,389,836,0.25,160
WSM_group_to_MSM_group_proportion,588,1701,0.25,160
WSM_group_to_MSM_group_triplet_proportion,367,581,0.25,160
average_time_in_MSM_network,76420,167745,0.25,160
average_time_in_WSM_network,68237,161673,0.25,160
average_time_in_network_overall,144657,329418,0.25,160
total_between_network_proportion,1595,3218,0.25,160
total_triplet_proportion,756,1417,0.25,160
MSM_group_to_WSM_group_proportion,1048,1680,0.25,161
MSM_group_to_WSM_group_triplet_proportion,546,856,0.25,161
WSM_group_to_MSM_group_proportion,609,2294,0.25,161
WSM_group_to_MSM_group_triplet_proportion,358,910,0.25,161
average_time_in_MSM_network,48928,203172,0.25,161
average_time_in_WSM_network,45128,199885,0.25,161
average_time_in_network_overall,94056,403057,0.25,161
total_between_network_proportion,1657,3974,0.25,161
total_triplet_proportion,904,1766,0.25,161
MSM_group_to_WSM_group_proportion,647,1183,0.25,163
MSM_group_to_WSM_group_triplet_proportion,363,739,0.25,163
WSM_group_to_MSM_group_proportion,388,1291,0.25,163
WSM_group_to_MSM_group_triplet_proportion,232,258,0.25,163
average_time_in_MSM_network,29685,126262,0.25,163
average_time_in_WSM_network,27296,123509,0.25,163
average_time_in_network_overall,56981,249771,0.25,163
total_between_network_proportion,1035,2474,0.25,163
total_triplet_proportion,595,997,0.25,163
MSM_group_to_WSM_group_proportion,923,1409,0.25,164
MSM_group_to_WSM_group_triplet_proportion,534,726,0.25,164
WSM_group_to_MSM_group_proportion,564,1423,0.25,164
WSM_group_to_MSM_group_triplet_proportion,350,416,0.25,164
average_time_in_MSM_network,96758,134845,0.25,164
average_time_in_WSM_network,91819,128664,0.25,164
average_time_in_network_overall,188577,263509,0.25,164
total_between_network_proportion,1487,2832,0.25,164
total_triplet_proportion,884,1142,0.25,164
MSM_group_to_WSM_group_proportion,832,1398,0.25,165
MSM_group_to_WSM_group_triplet_proportion,350,772,0.25,165
WSM_group_to_MSM_group_proportion,458,1603,0.25,165
WSM_group_to_MSM_group_triplet_proportion,244,589,0.25,165
average_time_in_MSM_network,46215,94185,0.25,165
average_time_in_WSM_network,44666,91041,0.25,165
average_time_in_network_overall,90881,185226,0.25,165
total_between_network_proportion,1290,3001,0.25,165
total_triplet_proportion,594,1361,0.25,165
MSM_group_to_WSM_group_proportion,508,1188,0.25,171
MSM_group_to_WSM_group_triplet_proportion,246,689,0.25,171
WSM_group_to_MSM_group_proportion,325,1359,0.25,171
WSM_group_to_MSM_group_triplet_proportion,198,169,0.25,171
average_time_in_MSM_network,27676,111043,0.25,171
average_time_in_WSM_network,25557,107909,0.25,171
average_time_in_network_overall,53233,218952,0.25,171
total_between_network_proportion,833,2547,0.25,171
total_triplet_proportion,444,858,0.25,171
MSM_group_to_WSM_group_proportion,628,1270,0.25,172
MSM_group_to_WSM_group_triplet_proportion,257,660,0.25,172
WSM_group_to_MSM_group_proportion,384,1490,0.25,172
WSM_group_to_MSM_group_triplet_proportion,222,404,0.25,172
average_time_in_MSM_network,32319,105045,0.25,172
average_time_in_WSM_network,36709,107831,0.25,172
average_time_in_network_overall,69028,212876,0.25,172
total_between_network_proportion,1012,2760,0.25,172
total_triplet_proportion,479,1064,0.25,172
MSM_group_to_WSM_group_proportion,856,1354,0.25,174
MSM_group_to_WSM_group_triplet_proportion,425,745,0.25,174
WSM_group_to_MSM_group_proportion,525,1595,0.25,174
WSM_group_to_MSM_group_triplet_proportion,252,539,0.25,174
average_time_in_MSM_network,50664,232552,0.25,174
average_time_in_WSM_network,41480,223585,0.25,174
average_time_in_network_overall,92144,456137,0.25,174
total_between_network_proportion,1381,2949,0.25,174
total_triplet_proportion,677,1284,0.25,174
MSM_group_to_WSM_group_proportion,543,1302,0.25,179
MSM_group_to_WSM_group_triplet_proportion,220,848,0.25,179
WSM_group_to_MSM_group_proportion,381,1343,0.25,179
WSM_group_to_MSM_group_triplet_proportion,251,482,0.25,179
average_time_in_MSM_network,17183,84515,0.25,179
average_time_in_WSM_network,12426,78895,0.25,179
average_time_in_network_overall,29609,163410,0.25,179
total_between_network_proportion,924,2645,0.25,179
total_triplet_proportion,471,1330,0.25,179
MSM_group_to_WSM_group_proportion,506,1167,0.25,180
MSM_group_to_WSM_group_triplet_proportion,279,701,0.25,180
WSM_group_to_MSM_group_proportion,295,1203,0.25,180
WSM_group_to_MSM_group_triplet_proportion,188,191,0.25,180
average_time_in_MSM_network,39986,160022,0.25,180
average_time_in_WSM_network,33200,153401,0.25,180
average_time_in_network_overall,73186,313423,0.25,180
total_between_network_proportion,801,2370,0.25,180
total_triplet_proportion,467,892,0.25,180
MSM_group_to_WSM_group_proportion,850,1651,0.25,181
MSM_group_to_WSM_group_triplet_proportion,415,1121,0.25,181
WSM_group_to_MSM_group_proportion,508,1632,0.25,181
WSM_group_to_MSM_group_triplet_proportion,283,415,0.25,181
average_time_in_MSM_network,44836,182067,0.25,181
average_time_in_WSM_network,39274,175935,0.25,181
average_time_in_network_overall,84110,358002,0.25,181
total_between_network_proportion,1358,3283,0.25,181
total_triplet_proportion,698,1536,0.25,181
MSM_group_to_WSM_group_proportion,640,1293,0.25,184
MSM_group_to_WSM_group_triplet_proportion,397,802,0.25,184
WSM_group_to_MSM_group_proportion,416,1318,0.25,184
WSM_group_to_MSM_group_triplet_proportion,238,320,0.25,184
average_time_in_MSM_network,52619,99429,0.25,184
average_time_in_WSM_network,51290,102844,0.25,184
average_time_in_network_overall,103909,202273,0.25,184
total_between_network_proportion,1056,2611,0.25,184
total_triplet_proportion,635,1122,0.25,184
MSM_group_to_WSM_group_proportion,467,1015,0.25,185
MSM_group_to_WSM_group_triplet_proportion,295,623,0.25,185
WSM_group_to_MSM_group_proportion,350,964,0.25,185
WSM_group_to_MSM_group_triplet_proportion,238,249,0.25,185
average_time_in_MSM_network,74030,109335,0.25,185
average_time_in_WSM_network,66863,103066,0.25,185
average_time_in_network_overall,140893,212401,0.25,185
total_between_network_proportion,817,1979,0.25,185
total_triplet_proportion,533,872,0.25,185
MSM_group_to_WSM_group_proportion,669,1198,0.25,186
MSM_group_to_WSM_group_triplet_proportion,323,778,0.25,186
WSM_group_to_MSM_group_proportion,470,1243,0.25,186
WSM_group_to_MSM_group_triplet_proportion,243,595,0.25,186
average_time_in_MSM_network,35253,90034,0.25,186
average_time_in_WSM_network,32659,86048,0.25,186
average_time_in_network_overall,67912,176082,0.25,186
total_between_network_proportion,1139,2441,0.25,186
total_triplet_proportion,566,1373,0.25,186
MSM_group_to_WSM_group_proportion,578,1469,0.25,187
MSM_group_to_WSM_group_triplet_proportion,313,941,0.25,187
WSM_group_to_MSM_group_proportion,373,1533,0.25,187
WSM_group_to_MSM_group_triplet_proportion,258,508,0.25,187
average_time_in_MSM_network,29245,96726,0.25,187
average_time_in_WSM_network,30840,96909,0.25,187
average_time_in_network_overall,60085,193635,0.25,187
total_between_network_proportion,951,3002,0.25,187
total_triplet_proportion,571,1449,0.25,187
MSM_group_to_WSM_group_proportion,885,1764,0.25,188
MSM_group_to_WSM_group_triplet_proportion,361,970,0.25,188
WSM_group_to_MSM_group_proportion,493,1983,0.25,188
WSM_group_to_MSM_group_triplet_proportion,305,362,0.25,188
average_time_in_MSM_network,23792,104580,0.25,188
average_time_in_WSM_network,24313,102539,0.25,188
average_time_in_network_overall,48105,207119,0.25,188
total_between_network_proportion,1378,3747,0.25,188
total_triplet_proportion,666,1332,0.25,188
MSM_group_to_WSM_group_proportion,1028,1771,0.25,189
MSM_group_to_WSM_group_triplet_proportion,463,764,0.25,189
WSM_group_to_MSM_group_proportion,743,2044,0.25,189
WSM_group_to_MSM_group_triplet_proportion,392,726,0.25,189
average_time_in_MSM_network,54354,118546,0.25,189
average_time_in_WSM_network,54956,116936,0.25,189
average_time_in_network_overall,109310,235482,0.25,189
total_between_network_proportion,1771,3815,0.25,189
total_triplet_proportion,855,1490,0.25,189
MSM_group_to_WSM_group_proportion,808,1371,0.25,190
MSM_group_to_WSM_group_triplet_proportion,391,871,0.25,190
WSM_group_to_MSM_group_proportion,532,1545,0.25,190
WSM_group_to_MSM_group_triplet_proportion,233,526,0.25,190
average_time_in_MSM_network,53277,136632,0.25,190
average_time_in_WSM_network,50832,132663,0.25,190
average_time_in_network_overall,104109,269295,0.25,190
total_between_network_proportion,1340,2916,0.25,190
total_triplet_proportion,624,1397,0.25,190
MSM_group_to_WSM_group_proportion,903,1630,0.25,191
MSM_group_to_WSM_group_triplet_proportion,377,754,0.25,191
WSM_group_to_MSM_group_proportion,480,2171,0.25,191
WSM_group_to_MSM_group_triplet_proportion,242,446,0.25,191
average_time_in_MSM_network,61297,286175,0.25,191
average_time_in_WSM_network,47344,275813,0.25,191
average_time_in_network_overall,108641,561988,0.25,191
total_between_network_proportion,1383,3801,0.25,191
total_triplet_proportion,619,1200,0.25,191
MSM_group_to_WSM_group_proportion,522,1160,0.25,198
MSM_group_to_WSM_group_triplet_proportion,267,640,0.25,198
WSM_group_to_MSM_group_proportion,376,1311,0.25,198
WSM_group_to_MSM_group_triplet_proportion,201,408,0.25,198
average_time_in_MSM_network,24096,65344,0.25,198
average_time_in_WSM_network,18737,57974,0.25,198
average_time_in_network_overall,42833,123318,0.25,198
total_between_network_proportion,898,2471,0.25,198
total_triplet_proportion,468,1048,0.25,198
MSM_group_to_WSM_group_proportion,751,1182,0.25,204
MSM_group_to_WSM_group_triplet_proportion,450,679,0.25,204
WSM_group_to_MSM_group_proportion,453,1357,0.25,204
WSM_group_to_MSM_group_triplet_proportion,235,349,0.25,204
average_time_in_MSM_network,43241,108517,0.25,204
average_time_in_WSM_network,44371,108599,0.25,204
average_time_in_network_overall,87612,217116,0.25,204
total_between_network_proportion,1204,2539,0.25,204
total_triplet_proportion,685,1028,0.25,204
MSM_group_to_WSM_group_proportion,954,1698,0.25,205
MSM_group_to_WSM_group_triplet_proportion,483,982,0.25,205
WSM_group_to_MSM_group_proportion,508,1798,0.25,205
WSM_group_to_MSM_group_triplet_proportion,335,716,0.25,205
average_time_in_MSM_network,44772,269310,0.25,205
average_time_in_WSM_network,28112,261124,0.25,205
average_time_in_network_overall,72884,530434,0.25,205
total_between_network_proportion,1462,3496,0.25,205
total_triplet_proportion,818,1698,0.25,205
MSM_group_to_WSM_group_proportion,511,1072,0.25,208
MSM_group_to_WSM_group_triplet_proportion,152,624,0.25,208
WSM_group_to_MSM_group_proportion,314,1174,0.25,208
WSM_group_to_MSM_group_triplet_proportion,164,600,0.25,208
average_time_in_MSM_network,27553,157013,0.25,208
average_time_in_WSM_network,28313,157669,0.25,208
average_time_in_network_overall,55866,314682,0.25,208
total_between_network_proportion,825,2246,0.25,208
total_triplet_proportion,316,1224,0.25,208
MSM_group_to_WSM_group_proportion,615,1330,0.25,209
MSM_group_to_WSM_group_triplet_proportion,407,696,0.25,209
WSM_group_to_MSM_group_proportion,392,1420,0.25,209
WSM_group_to_MSM_group_triplet_proportion,236,423,0.25,209
average_time_in_MSM_network,48535,91245,0.25,209
average_time_in_WSM_network,52680,95090,0.25,209
average_time_in_network_overall,101215,186335,0.25,209
total_between_network_proportion,1007,2750,0.25,209
total_triplet_proportion,643,1119,0.25,209
MSM_group_to_WSM_group_proportion,1050,1552,0.25,210
MSM_group_to_WSM_group_triplet_proportion,586,920,0.25,210
WSM_group_to_MSM_group_proportion,556,1931,0.25,210
WSM_group_to_MSM_group_triplet_proportion,316,332,0.25,210
average_time_in_MSM_network,43874,181748,0.25,210
average_time_in_WSM_network,41985,179216,0.25,210
average_time_in_network_overall,85859,360964,0.25,210
total_between_network_proportion,1606,3483,0.25,210
total_triplet_proportion,902,1252,0.25,210
MSM_group_to_WSM_group_proportion,1168,1841,0.25,211
MSM_group_to_WSM_group_triplet_proportion,731,841,0.25,211
WSM_group_to_MSM_group_proportion,597,2305,0.25,211
WSM_group_to_MSM_group_triplet_proportion,266,432,0.25,211
average_time_in_MSM_network,44541,200572,0.25,211
average_time_in_WSM_network,42960,197503,0.25,211
average_time_in_network_overall,87501,398075,0.25,211
total_between_network_proportion,1765,4146,0.25,211
total_triplet_proportion,997,1273,0.25,211
MSM_group_to_WSM_group_proportion,760,1479,0.25,212
MSM_group_to_WSM_group_triplet_proportion,329,598,0.25,212
WSM_group_to_MSM_group_proportion,528,1912,0.25,212
WSM_group_to_MSM_group_triplet_proportion,350,639,0.25,212
average_time_in_MSM_network,48021,199217,0.25,212
average_time_in_WSM_network,38256,188295,0.25,212
average_time_in_network_overall,86277,387512,0.25,212
total_between_network_proportion,1288,3391,0.25,212
total_triplet_proportion,679,1237,0.25,212
MSM_group_to_WSM_group_proportion,922,1601,0.25,213
MSM_group_to_WSM_group_triplet_proportion,551,808,0.25,213
WSM_group_to_MSM_group_proportion,485,1781,0.25,213
WSM_group_to_MSM_group_triplet_proportion,269,708,0.25,213
average_time_in_MSM_network,52554,166513,0.25,213
average_time_in_WSM_network,49260,161669,0.25,213
average_time_in_network_overall,101814,328182,0.25,213
total_between_network_proportion,1407,3382,0.25,213
total_triplet_proportion,820,1516,0.25,213
MSM_group_to_WSM_group_proportion,887,1281,0.25,214
MSM_group_to_WSM_group_triplet_proportion,352,941,0.25,214
WSM_group_to_MSM_group_proportion,548,1439,0.25,214
WSM_group_to_MSM_group_triplet_proportion,255,482,0.25,214
average_time_in_MSM_network,42100,77669,0.25,214
average_time_in_WSM_network,43259,77852,0.25,214
average_time_in_network_overall,85359,155521,0.25,214
total_between_network_proportion,1435,2720,0.25,214
total_triplet_proportion,607,1423,0.25,214
MSM_group_to_WSM_group_proportion,454,1105,0.25,215
MSM_group_to_WSM_group_triplet_proportion,308,660,0.25,215
WSM_group_to_MSM_group_proportion,301,1227,0.25,215
WSM_group_to_MSM_group_triplet_proportion,215,372,0.25,215
average_time_in_MSM_network,25425,250409,0.25,215
average_time_in_WSM_network,12372,237398,0.25,215
average_time_in_network_overall,37797,487807,0.25,215
total_between_network_proportion,755,2332,0.25,215
total_triplet_proportion,523,1032,0.25,215
MSM_group_to_WSM_group_proportion,1081,1447,0.25,217
MSM_group_to_WSM_group_triplet_proportion,551,819,0.25,217
WSM_group_to_MSM_group_proportion,638,1624,0.25,217
WSM_group_to_MSM_group_triplet_proportion,314,674,0.25,217
average_time_in_MSM_network,91310,192522,0.25,217
average_time_in_WSM_network,80802,187238,0.25,217
average_time_in_network_overall,172112,379760,0.25,217
total_between_network_proportion,1719,3071,0.25,217
total_triplet_proportion,865,1493,0.25,217
MSM_group_to_WSM_group_proportion,727,1338,0.25,218
MSM_group_to_WSM_group_triplet_proportion,354,775,0.25,218
WSM_group_to_MSM_group_proportion,445,1398,0.25,218
WSM_group_to_MSM_group_triplet_proportion,265,474,0.25,218
average_time_in_MSM_network,31625,143542,0.25,218
average_time_in_WSM_network,28044,141020,0.25,218
average_time_in_network_overall,59669,284562,0.25,218
total_between_network_proportion,1172,2736,0.25,218
total_triplet_proportion,619,1249,0.25,218
MSM_group_to_WSM_group_proportion,574,1147,0.25,220
MSM_group_to_WSM_group_triplet_proportion,243,703,0.25,220
WSM_group_to_MSM_group_proportion,321,1279,0.25,220
WSM_group_to_MSM_group_triplet_proportion,206,303,0.25,220
average_time_in_MSM_network,40110,96532,0.25,220
average_time_in_WSM_network,39343,95210,0.25,220
average_time_in_network_overall,79453,191742,0.25,220
total_between_network_proportion,895,2426,0.25,220
total_triplet_proportion,449,1006,0.25,220
MSM_group_to_WSM_group_proportion,892,1366,0.25,224
MSM_group_to_WSM_group_triplet_proportion,555,687,0.25,224
WSM_group_to_MSM_group_proportion,548,1410,0.25,224
WSM_group_to_MSM_group_triplet_proportion,346,507,0.25,224
average_time_in_MSM_network,70335,170399,0.25,224
average_time_in_WSM_network,60331,160164,0.25,224
average_time_in_network_overall,130666,330563,0.25,224
total_between_network_proportion,1440,2776,0.25,224
total_triplet_proportion,901,1194,0.25,224
MSM_group_to_WSM_group_proportion,951,1165,0.25,227
MSM_group_to_WSM_group_triplet_proportion,590,800,0.25,227
