day,day_post_burnin,WSM_prevalence,WSM_hi_prevalence,MSW_prevalence,MSW_hi_prevalence,MSM_prevalence,MSM_hi_prevalence,MSMW_prevalence,MSMW_hi_prevalence,p_msmw_w,replicate
14700,2700,0.0423157894736842,0.5267175572519084,0.0366315789473684,0.4713375796178344,0.0633333333333333,0.3684210526315789,0.075,0.3928571428571428,0.05,1
14800,2800,0.043578947368421,0.5572519083969466,0.0313684210526315,0.3312101910828025,0.08,0.3684210526315789,0.115,0.5,0.05,1
14900,2900,0.0397894736842105,0.5419847328244275,0.0326315789473684,0.3821656050955414,0.0766666666666666,0.4473684210526316,0.105,0.5,0.05,1
15000,3000,0.0423157894736842,0.5114503816793893,0.0313684210526315,0.3694267515923566,0.1033333333333333,0.5,0.09,0.4285714285714285,0.05,1
15100,3100,0.0389473684210526,0.4427480916030534,0.0324210526315789,0.4140127388535032,0.0866666666666666,0.4736842105263157,0.13,0.5714285714285714,0.05,1
15200,3200,0.0406315789473684,0.5572519083969466,0.0307368421052631,0.3885350318471338,0.0933333333333333,0.5263157894736842,0.11,0.5357142857142857,0.05,1
15300,3300,0.0416842105263157,0.4885496183206106,0.0311578947368421,0.2993630573248407,0.0733333333333333,0.3157894736842105,0.115,0.6071428571428571,0.05,1
15400,3400,0.0458947368421052,0.5190839694656488,0.0357894736842105,0.3566878980891719,0.0833333333333333,0.2894736842105263,0.08,0.4285714285714285,0.05,1
15500,3500,0.0416842105263157,0.4580152671755725,0.0322105263157894,0.3694267515923566,0.0866666666666666,0.4210526315789473,0.055,0.2142857142857142,0.05,1
15600,3600,0.0362105263157894,0.4351145038167939,0.0277894736842105,0.3121019108280254,0.09,0.4473684210526316,0.115,0.5714285714285714,0.05,1
12000,0,0.0433684210526315,0.5302013422818792,0.0334736842105263,0.3846153846153846,0.1066666666666666,0.4545454545454545,0.095,0.4,0.05,2
12100,100,0.0410526315789473,0.4832214765100671,0.0347368421052631,0.3923076923076923,0.1266666666666666,0.4772727272727273,0.145,0.5333333333333333,0.05,2
12200,200,0.0387368421052631,0.4630872483221476,0.0288421052631578,0.3461538461538461,0.1166666666666666,0.6136363636363636,0.13,0.5666666666666667,0.05,2
12300,300,0.0366315789473684,0.3959731543624161,0.0284210526315789,0.2923076923076923,0.1133333333333333,0.5227272727272727,0.12,0.6,0.05,2
