measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
MSM_group_to_WSM_group_proportion,42597,42597,0.05,52
MSM_group_to_WSM_group_triplet_proportion,42597,42597,0.05,52
WSM_group_to_MSM_group_proportion,42597,42597,0.05,52
WSM_group_to_MSM_group_triplet_proportion,42597,42597,0.05,52
average_time_in_MSM_network,26785,127443,0.05,52
average_time_in_WSM_network,14421,114991,0.05,52
average_time_in_network_overall,41206,242434,0.05,52
total_between_network_proportion,42597,42597,0.05,52
total_triplet_proportion,42597,42597,0.05,52
MSM_group_to_WSM_group_proportion,46333,46333,0.05,55
MSM_group_to_WSM_group_triplet_proportion,46333,46333,0.05,55
WSM_group_to_MSM_group_proportion,46333,46333,0.05,55
WSM_group_to_MSM_group_triplet_proportion,46333,46333,0.05,55
average_time_in_MSM_network,8426,138761,0.05,55
average_time_in_WSM_network,6949,137061,0.05,55
average_time_in_network_overall,15375,275822,0.05,55
total_between_network_proportion,46333,46333,0.05,55
total_triplet_proportion,46333,46333,0.05,55
MSM_group_to_WSM_group_proportion,40029,40029,0.05,60
MSM_group_to_WSM_group_triplet_proportion,40029,40029,0.05,60
WSM_group_to_MSM_group_proportion,40029,40029,0.05,60
WSM_group_to_MSM_group_triplet_proportion,40029,40029,0.05,60
average_time_in_MSM_network,6875,97020,0.05,60
average_time_in_WSM_network,6525,95802,0.05,60
average_time_in_network_overall,13400,192822,0.05,60
total_between_network_proportion,40029,40029,0.05,60
total_triplet_proportion,40029,40029,0.05,60
MSM_group_to_WSM_group_proportion,41916,41916,0.05,66
MSM_group_to_WSM_group_triplet_proportion,41916,41916,0.05,66
WSM_group_to_MSM_group_proportion,41916,41916,0.05,66
WSM_group_to_MSM_group_triplet_proportion,41916,41916,0.05,66
average_time_in_MSM_network,9020,108495,0.05,66
average_time_in_WSM_network,7559,106064,0.05,66
average_time_in_network_overall,16579,214559,0.05,66
total_between_network_proportion,41916,41916,0.05,66
total_triplet_proportion,41916,41916,0.05,66
MSM_group_to_WSM_group_proportion,47585,47585,0.05,71
MSM_group_to_WSM_group_triplet_proportion,47585,47585,0.05,71
WSM_group_to_MSM_group_proportion,47585,47585,0.05,71
WSM_group_to_MSM_group_triplet_proportion,47585,47585,0.05,71
average_time_in_MSM_network,11503,63500,0.05,71
average_time_in_WSM_network,6631,57851,0.05,71
average_time_in_network_overall,18134,121351,0.05,71
total_between_network_proportion,47585,47585,0.05,71
total_triplet_proportion,47585,47585,0.05,71
MSM_group_to_WSM_group_proportion,40520,40520,0.05,73
MSM_group_to_WSM_group_triplet_proportion,40520,40520,0.05,73
WSM_group_to_MSM_group_proportion,40520,40520,0.05,73
WSM_group_to_MSM_group_triplet_proportion,40520,40520,0.05,73
average_time_in_MSM_network,5771,54476,0.05,73
average_time_in_WSM_network,3900,51645,0.05,73
average_time_in_network_overall,9671,106121,0.05,73
total_between_network_proportion,40520,40520,0.05,73
total_triplet_proportion,40520,40520,0.05,73
MSM_group_to_WSM_group_proportion,42010,42010,0.05,76
MSM_group_to_WSM_group_triplet_proportion,42010,42010,0.05,76
WSM_group_to_MSM_group_proportion,42010,42010,0.05,76
WSM_group_to_MSM_group_triplet_proportion,42010,42010,0.05,76
average_time_in_MSM_network,3081,75283,0.05,76
average_time_in_WSM_network,2983,74481,0.05,76
average_time_in_network_overall,6064,149764,0.05,76
total_between_network_proportion,42010,42010,0.05,76
total_triplet_proportion,42010,42010,0.05,76
MSM_group_to_WSM_group_proportion,44491,44491,0.05,79
MSM_group_to_WSM_group_triplet_proportion,44491,44491,0.05,79
WSM_group_to_MSM_group_proportion,44491,44491,0.05,79
WSM_group_to_MSM_group_triplet_proportion,44491,44491,0.05,79
average_time_in_MSM_network,5073,67018,0.05,79
average_time_in_WSM_network,7919,68842,0.05,79
average_time_in_network_overall,12992,135860,0.05,79
total_between_network_proportion,44491,44491,0.05,79
total_triplet_proportion,44491,44491,0.05,79
MSM_group_to_WSM_group_proportion,43815,43815,0.05,84
MSM_group_to_WSM_group_triplet_proportion,43815,43815,0.05,84
WSM_group_to_MSM_group_proportion,43815,43815,0.05,84
WSM_group_to_MSM_group_triplet_proportion,43815,43815,0.05,84
average_time_in_MSM_network,7974,91237,0.05,84
average_time_in_WSM_network,4648,87166,0.05,84
average_time_in_network_overall,12622,178403,0.05,84
total_between_network_proportion,43815,43815,0.05,84
total_triplet_proportion,43815,43815,0.05,84
MSM_group_to_WSM_group_proportion,38681,38681,0.05,87
MSM_group_to_WSM_group_triplet_proportion,38681,38681,0.05,87
WSM_group_to_MSM_group_proportion,38681,38681,0.05,87
WSM_group_to_MSM_group_triplet_proportion,38681,38681,0.05,87
average_time_in_MSM_network,3883,51404,0.05,87
average_time_in_WSM_network,4625,51293,0.05,87
average_time_in_network_overall,8508,102697,0.05,87
total_between_network_proportion,38681,38681,0.05,87
total_triplet_proportion,38681,38681,0.05,87
MSM_group_to_WSM_group_proportion,46320,46320,0.05,98
MSM_group_to_WSM_group_triplet_proportion,46320,46320,0.05,98
WSM_group_to_MSM_group_proportion,46320,46320,0.05,98
WSM_group_to_MSM_group_triplet_proportion,46320,46320,0.05,98
average_time_in_MSM_network,4549,64231,0.05,98
average_time_in_WSM_network,5123,64516,0.05,98
average_time_in_network_overall,9672,128747,0.05,98
total_between_network_proportion,46320,46320,0.05,98
total_triplet_proportion,46320,46320,0.05,98
MSM_group_to_WSM_group_proportion,46036,46036,0.05,99
MSM_group_to_WSM_group_triplet_proportion,46036,46036,0.05,99
WSM_group_to_MSM_group_proportion,46036,46036,0.05,99
WSM_group_to_MSM_group_triplet_proportion,46036,46036,0.05,99
average_time_in_MSM_network,9549,105621,0.05,99
average_time_in_WSM_network,7592,102646,0.05,99
average_time_in_network_overall,17141,208267,0.05,99
total_between_network_proportion,46036,46036,0.05,99
total_triplet_proportion,46036,46036,0.05,99
MSM_group_to_WSM_group_proportion,46046,46046,0.05,105
MSM_group_to_WSM_group_triplet_proportion,46046,46046,0.05,105
WSM_group_to_MSM_group_proportion,46046,46046,0.05,105
WSM_group_to_MSM_group_triplet_proportion,46046,46046,0.05,105
average_time_in_MSM_network,3576,44241,0.05,105
average_time_in_WSM_network,8656,48326,0.05,105
average_time_in_network_overall,12232,92567,0.05,105
total_between_network_proportion,46046,46046,0.05,105
total_triplet_proportion,46046,46046,0.05,105
MSM_group_to_WSM_group_proportion,47815,47815,0.05,113
MSM_group_to_WSM_group_triplet_proportion,47815,47815,0.05,113
WSM_group_to_MSM_group_proportion,47815,47815,0.05,113
WSM_group_to_MSM_group_triplet_proportion,47815,47815,0.05,113
average_time_in_MSM_network,5096,114794,0.05,113
average_time_in_WSM_network,8527,117407,0.05,113
average_time_in_network_overall,13623,232201,0.05,113
total_between_network_proportion,47815,47815,0.05,113
total_triplet_proportion,47815,47815,0.05,113
MSM_group_to_WSM_group_proportion,43959,43959,0.05,115
MSM_group_to_WSM_group_triplet_proportion,43959,43959,0.05,115
WSM_group_to_MSM_group_proportion,43959,43959,0.05,115
WSM_group_to_MSM_group_triplet_proportion,43959,43959,0.05,115
average_time_in_MSM_network,2994,65267,0.05,115
average_time_in_WSM_network,1962,63318,0.05,115
average_time_in_network_overall,4956,128585,0.05,115
total_between_network_proportion,43959,43959,0.05,115
total_triplet_proportion,43959,43959,0.05,115
MSM_group_to_WSM_group_proportion,44436,44436,0.05,120
MSM_group_to_WSM_group_triplet_proportion,44436,44436,0.05,120
WSM_group_to_MSM_group_proportion,44436,44436,0.05,120
WSM_group_to_MSM_group_triplet_proportion,44436,44436,0.05,120
average_time_in_MSM_network,5164,119162,0.05,120
average_time_in_WSM_network,4026,117685,0.05,120
average_time_in_network_overall,9190,236847,0.05,120
total_between_network_proportion,44436,44436,0.05,120
total_triplet_proportion,44436,44436,0.05,120
MSM_group_to_WSM_group_proportion,43312,43312,0.05,124
MSM_group_to_WSM_group_triplet_proportion,43312,43312,0.05,124
WSM_group_to_MSM_group_proportion,43312,43312,0.05,124
WSM_group_to_MSM_group_triplet_proportion,43312,43312,0.05,124
average_time_in_MSM_network,6567,64617,0.05,124
average_time_in_WSM_network,8068,64931,0.05,124
average_time_in_network_overall,14635,129548,0.05,124
total_between_network_proportion,43312,43312,0.05,124
total_triplet_proportion,43312,43312,0.05,124
MSM_group_to_WSM_group_proportion,41257,41257,0.05,129
MSM_group_to_WSM_group_triplet_proportion,41257,41257,0.05,129
WSM_group_to_MSM_group_proportion,41257,41257,0.05,129
WSM_group_to_MSM_group_triplet_proportion,41257,41257,0.05,129
average_time_in_MSM_network,6009,98173,0.05,129
average_time_in_WSM_network,2747,97252,0.05,129
average_time_in_network_overall,8756,195425,0.05,129
total_between_network_proportion,41257,41257,0.05,129
total_triplet_proportion,41257,41257,0.05,129
MSM_group_to_WSM_group_proportion,46071,46071,0.05,131
MSM_group_to_WSM_group_triplet_proportion,46071,46071,0.05,131
WSM_group_to_MSM_group_proportion,46071,46071,0.05,131
WSM_group_to_MSM_group_triplet_proportion,46071,46071,0.05,131
average_time_in_MSM_network,5704,115821,0.05,131
average_time_in_WSM_network,5912,115658,0.05,131
average_time_in_network_overall,11616,231479,0.05,131
total_between_network_proportion,46071,46071,0.05,131
total_triplet_proportion,46071,46071,0.05,131
MSM_group_to_WSM_group_proportion,45631,45631,0.05,139
MSM_group_to_WSM_group_triplet_proportion,45631,45631,0.05,139
WSM_group_to_MSM_group_proportion,45631,45631,0.05,139
WSM_group_to_MSM_group_triplet_proportion,45631,45631,0.05,139
average_time_in_MSM_network,5019,113622,0.05,139
average_time_in_WSM_network,4427,112209,0.05,139
average_time_in_network_overall,9446,225831,0.05,139
total_between_network_proportion,45631,45631,0.05,139
total_triplet_proportion,45631,45631,0.05,139
MSM_group_to_WSM_group_proportion,45154,45154,0.05,144
MSM_group_to_WSM_group_triplet_proportion,45154,45154,0.05,144
WSM_group_to_MSM_group_proportion,45154,45154,0.05,144
WSM_group_to_MSM_group_triplet_proportion,45154,45154,0.05,144
average_time_in_MSM_network,18061,89064,0.05,144
average_time_in_WSM_network,14860,85855,0.05,144
average_time_in_network_overall,32921,174919,0.05,144
total_between_network_proportion,45154,45154,0.05,144
total_triplet_proportion,45154,45154,0.05,144
MSM_group_to_WSM_group_proportion,42704,42704,0.05,145
MSM_group_to_WSM_group_triplet_proportion,42704,42704,0.05,145
WSM_group_to_MSM_group_proportion,42704,42704,0.05,145
WSM_group_to_MSM_group_triplet_proportion,42704,42704,0.05,145
average_time_in_MSM_network,831,42428,0.05,145
average_time_in_WSM_network,745,41830,0.05,145
average_time_in_network_overall,1576,84258,0.05,145
total_between_network_proportion,42704,42704,0.05,145
total_triplet_proportion,42704,42704,0.05,145
MSM_group_to_WSM_group_proportion,45065,45065,0.05,147
MSM_group_to_WSM_group_triplet_proportion,45065,45065,0.05,147
WSM_group_to_MSM_group_proportion,45065,45065,0.05,147
WSM_group_to_MSM_group_triplet_proportion,45065,45065,0.05,147
average_time_in_MSM_network,3725,85221,0.05,147
average_time_in_WSM_network,6633,86658,0.05,147
average_time_in_network_overall,10358,171879,0.05,147
total_between_network_proportion,45065,45065,0.05,147
total_triplet_proportion,45065,45065,0.05,147
MSM_group_to_WSM_group_proportion,47351,47351,0.05,149
MSM_group_to_WSM_group_triplet_proportion,47351,47351,0.05,149
WSM_group_to_MSM_group_proportion,47351,47351,0.05,149
WSM_group_to_MSM_group_triplet_proportion,47351,47351,0.05,149
average_time_in_MSM_network,16799,105423,0.05,149
average_time_in_WSM_network,10997,98560,0.05,149
average_time_in_network_overall,27796,203983,0.05,149
total_between_network_proportion,47351,47351,0.05,149
total_triplet_proportion,47351,47351,0.05,149
MSM_group_to_WSM_group_proportion,44322,44322,0.05,154
MSM_group_to_WSM_group_triplet_proportion,44322,44322,0.05,154
WSM_group_to_MSM_group_proportion,44322,44322,0.05,154
WSM_group_to_MSM_group_triplet_proportion,44322,44322,0.05,154
average_time_in_MSM_network,4622,95255,0.05,154
average_time_in_WSM_network,2274,91917,0.05,154
average_time_in_network_overall,6896,187172,0.05,154
total_between_network_proportion,44322,44322,0.05,154
total_triplet_proportion,44322,44322,0.05,154
MSM_group_to_WSM_group_proportion,40992,40992,0.05,161
MSM_group_to_WSM_group_triplet_proportion,40992,40992,0.05,161
WSM_group_to_MSM_group_proportion,40992,40992,0.05,161
WSM_group_to_MSM_group_triplet_proportion,40992,40992,0.05,161
average_time_in_MSM_network,5342,115726,0.05,161
average_time_in_WSM_network,3603,113924,0.05,161
average_time_in_network_overall,8945,229650,0.05,161
total_between_network_proportion,40992,40992,0.05,161
total_triplet_proportion,40992,40992,0.05,161
MSM_group_to_WSM_group_proportion,42112,42112,0.05,166
MSM_group_to_WSM_group_triplet_proportion,42112,42112,0.05,166
WSM_group_to_MSM_group_proportion,42112,42112,0.05,166
WSM_group_to_MSM_group_triplet_proportion,42112,42112,0.05,166
average_time_in_MSM_network,7642,80590,0.05,166
average_time_in_WSM_network,7157,79445,0.05,166
average_time_in_network_overall,14799,160035,0.05,166
total_between_network_proportion,42112,42112,0.05,166
total_triplet_proportion,42112,42112,0.05,166
MSM_group_to_WSM_group_proportion,41863,41863,0.05,167
MSM_group_to_WSM_group_triplet_proportion,41863,41863,0.05,167
WSM_group_to_MSM_group_proportion,41863,41863,0.05,167
WSM_group_to_MSM_group_triplet_proportion,41863,41863,0.05,167
average_time_in_MSM_network,4273,60313,0.05,167
average_time_in_WSM_network,5889,60890,0.05,167
average_time_in_network_overall,10162,121203,0.05,167
total_between_network_proportion,41863,41863,0.05,167
total_triplet_proportion,41863,41863,0.05,167
MSM_group_to_WSM_group_proportion,41346,41346,0.05,172
MSM_group_to_WSM_group_triplet_proportion,41346,41346,0.05,172
WSM_group_to_MSM_group_proportion,41346,41346,0.05,172
WSM_group_to_MSM_group_triplet_proportion,41346,41346,0.05,172
average_time_in_MSM_network,44403,204782,0.05,172
average_time_in_WSM_network,38322,199833,0.05,172
average_time_in_network_overall,82725,404615,0.05,172
total_between_network_proportion,41346,41346,0.05,172
total_triplet_proportion,41346,41346,0.05,172
MSM_group_to_WSM_group_proportion,37245,37245,0.05,177
MSM_group_to_WSM_group_triplet_proportion,37245,37245,0.05,177
WSM_group_to_MSM_group_proportion,37245,37245,0.05,177
WSM_group_to_MSM_group_triplet_proportion,37245,37245,0.05,177
average_time_in_MSM_network,2534,64546,0.05,177
average_time_in_WSM_network,7613,68914,0.05,177
average_time_in_network_overall,10147,133460,0.05,177
total_between_network_proportion,37245,37245,0.05,177
total_triplet_proportion,37245,37245,0.05,177
MSM_group_to_WSM_group_proportion,41371,41371,0.05,178
MSM_group_to_WSM_group_triplet_proportion,41371,41371,0.05,178
WSM_group_to_MSM_group_proportion,41371,41371,0.05,178
WSM_group_to_MSM_group_triplet_proportion,41371,41371,0.05,178
average_time_in_MSM_network,2797,54979,0.05,178
average_time_in_WSM_network,2006,54248,0.05,178
average_time_in_network_overall,4803,109227,0.05,178
total_between_network_proportion,41371,41371,0.05,178
total_triplet_proportion,41371,41371,0.05,178
MSM_group_to_WSM_group_proportion,40672,40672,0.05,179
MSM_group_to_WSM_group_triplet_proportion,40672,40672,0.05,179
WSM_group_to_MSM_group_proportion,40672,40672,0.05,179
WSM_group_to_MSM_group_triplet_proportion,40672,40672,0.05,179
average_time_in_MSM_network,1679,86724,0.05,179
average_time_in_WSM_network,2451,87184,0.05,179
average_time_in_network_overall,4130,173908,0.05,179
total_between_network_proportion,40672,40672,0.05,179
total_triplet_proportion,40672,40672,0.05,179
MSM_group_to_WSM_group_proportion,43012,43012,0.05,180
MSM_group_to_WSM_group_triplet_proportion,43012,43012,0.05,180
WSM_group_to_MSM_group_proportion,43012,43012,0.05,180
WSM_group_to_MSM_group_triplet_proportion,43012,43012,0.05,180
average_time_in_MSM_network,13811,104822,0.05,180
average_time_in_WSM_network,13872,106099,0.05,180
average_time_in_network_overall,27683,210921,0.05,180
total_between_network_proportion,43012,43012,0.05,180
total_triplet_proportion,43012,43012,0.05,180
MSM_group_to_WSM_group_proportion,45815,45815,0.05,184
MSM_group_to_WSM_group_triplet_proportion,45815,45815,0.05,184
WSM_group_to_MSM_group_proportion,45815,45815,0.05,184
WSM_group_to_MSM_group_triplet_proportion,45815,45815,0.05,184
average_time_in_MSM_network,8228,83750,0.05,184
average_time_in_WSM_network,5109,82885,0.05,184
average_time_in_network_overall,13337,166635,0.05,184
total_between_network_proportion,45815,45815,0.05,184
total_triplet_proportion,45815,45815,0.05,184
MSM_group_to_WSM_group_proportion,43126,43126,0.05,190
MSM_group_to_WSM_group_triplet_proportion,43126,43126,0.05,190
WSM_group_to_MSM_group_proportion,43126,43126,0.05,190
WSM_group_to_MSM_group_triplet_proportion,43126,43126,0.05,190
average_time_in_MSM_network,10991,84283,0.05,190
average_time_in_WSM_network,9271,86477,0.05,190
average_time_in_network_overall,20262,170760,0.05,190
total_between_network_proportion,43126,43126,0.05,190
total_triplet_proportion,43126,43126,0.05,190
MSM_group_to_WSM_group_proportion,42826,42826,0.05,193
MSM_group_to_WSM_group_triplet_proportion,42826,42826,0.05,193
WSM_group_to_MSM_group_proportion,42826,42826,0.05,193
WSM_group_to_MSM_group_triplet_proportion,42826,42826,0.05,193
average_time_in_MSM_network,8695,134776,0.05,193
average_time_in_WSM_network,6339,134692,0.05,193
average_time_in_network_overall,15034,269468,0.05,193
total_between_network_proportion,42826,42826,0.05,193
total_triplet_proportion,42826,42826,0.05,193
MSM_group_to_WSM_group_proportion,42347,42347,0.05,196
MSM_group_to_WSM_group_triplet_proportion,42347,42347,0.05,196
WSM_group_to_MSM_group_proportion,42347,42347,0.05,196
WSM_group_to_MSM_group_triplet_proportion,42347,42347,0.05,196
average_time_in_MSM_network,27151,107995,0.05,196
average_time_in_WSM_network,9693,90165,0.05,196
average_time_in_network_overall,36844,198160,0.05,196
total_between_network_proportion,42347,42347,0.05,196
total_triplet_proportion,42347,42347,0.05,196
MSM_group_to_WSM_group_proportion,44008,44008,0.05,200
MSM_group_to_WSM_group_triplet_proportion,44008,44008,0.05,200
WSM_group_to_MSM_group_proportion,44008,44008,0.05,200
WSM_group_to_MSM_group_triplet_proportion,44008,44008,0.05,200
average_time_in_MSM_network,7874,62866,0.05,200
average_time_in_WSM_network,8177,63283,0.05,200
average_time_in_network_overall,16051,126149,0.05,200
total_between_network_proportion,44008,44008,0.05,200
total_triplet_proportion,44008,44008,0.05,200
MSM_group_to_WSM_group_proportion,44816,44816,0.05,208
MSM_group_to_WSM_group_triplet_proportion,44816,44816,0.05,208
WSM_group_to_MSM_group_proportion,44816,44816,0.05,208
WSM_group_to_MSM_group_triplet_proportion,44816,44816,0.05,208
average_time_in_MSM_network,9672,97971,0.05,208
average_time_in_WSM_network,1695,89616,0.05,208
average_time_in_network_overall,11367,187587,0.05,208
total_between_network_proportion,44816,44816,0.05,208
total_triplet_proportion,44816,44816,0.05,208
MSM_group_to_WSM_group_proportion,52526,52526,0.05,209
MSM_group_to_WSM_group_triplet_proportion,52526,52526,0.05,209
WSM_group_to_MSM_group_proportion,52526,52526,0.05,209
WSM_group_to_MSM_group_triplet_proportion,52526,52526,0.05,209
average_time_in_MSM_network,9978,85957,0.05,209
average_time_in_WSM_network,9402,84847,0.05,209
average_time_in_network_overall,19380,170804,0.05,209
total_between_network_proportion,52526,52526,0.05,209
total_triplet_proportion,52526,52526,0.05,209
MSM_group_to_WSM_group_proportion,41292,41292,0.05,211
MSM_group_to_WSM_group_triplet_proportion,41292,41292,0.05,211
WSM_group_to_MSM_group_proportion,41292,41292,0.05,211
WSM_group_to_MSM_group_triplet_proportion,41292,41292,0.05,211
average_time_in_MSM_network,10181,116022,0.05,211
average_time_in_WSM_network,3766,109059,0.05,211
average_time_in_network_overall,13947,225081,0.05,211
total_between_network_proportion,41292,41292,0.05,211
total_triplet_proportion,41292,41292,0.05,211
MSM_group_to_WSM_group_proportion,44507,44507,0.05,213
MSM_group_to_WSM_group_triplet_proportion,44507,44507,0.05,213
WSM_group_to_MSM_group_proportion,44507,44507,0.05,213
WSM_group_to_MSM_group_triplet_proportion,44507,44507,0.05,213
average_time_in_MSM_network,26214,115952,0.05,213
average_time_in_WSM_network,14430,105158,0.05,213
average_time_in_network_overall,40644,221110,0.05,213
total_between_network_proportion,44507,44507,0.05,213
total_triplet_proportion,44507,44507,0.05,213
MSM_group_to_WSM_group_proportion,47470,47470,0.05,218
MSM_group_to_WSM_group_triplet_proportion,47470,47470,0.05,218
WSM_group_to_MSM_group_proportion,47470,47470,0.05,218
WSM_group_to_MSM_group_triplet_proportion,47470,47470,0.05,218
average_time_in_MSM_network,19826,86591,0.05,218
average_time_in_WSM_network,18659,84924,0.05,218
average_time_in_network_overall,38485,171515,0.05,218
total_between_network_proportion,47470,47470,0.05,218
total_triplet_proportion,47470,47470,0.05,218
MSM_group_to_WSM_group_proportion,45758,45758,0.05,221
MSM_group_to_WSM_group_triplet_proportion,45758,45758,0.05,221
WSM_group_to_MSM_group_proportion,45758,45758,0.05,221
WSM_group_to_MSM_group_triplet_proportion,45758,45758,0.05,221
average_time_in_MSM_network,3896,122451,0.05,221
average_time_in_WSM_network,2610,121031,0.05,221
average_time_in_network_overall,6506,243482,0.05,221
total_between_network_proportion,45758,45758,0.05,221
total_triplet_proportion,45758,45758,0.05,221
MSM_group_to_WSM_group_proportion,42953,42953,0.05,224
MSM_group_to_WSM_group_triplet_proportion,42953,42953,0.05,224
WSM_group_to_MSM_group_proportion,42953,42953,0.05,224
WSM_group_to_MSM_group_triplet_proportion,42953,42953,0.05,224
average_time_in_MSM_network,10453,102309,0.05,224
average_time_in_WSM_network,7402,99016,0.05,224
average_time_in_network_overall,17855,201325,0.05,224
total_between_network_proportion,42953,42953,0.05,224
total_triplet_proportion,42953,42953,0.05,224
MSM_group_to_WSM_group_proportion,43000,43000,0.05,227
MSM_group_to_WSM_group_triplet_proportion,43000,43000,0.05,227
