measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
WSM_group_to_MSM_group_proportion,43470,43470,0.25,105
WSM_group_to_MSM_group_triplet_proportion,43470,43470,0.25,105
average_time_in_MSM_network,39805,172102,0.25,105
average_time_in_WSM_network,43206,174415,0.25,105
average_time_in_network_overall,83011,346517,0.25,105
total_between_network_proportion,43470,43470,0.25,105
total_triplet_proportion,43470,43470,0.25,105
MSM_group_to_WSM_group_proportion,43804,43804,0.25,106
MSM_group_to_WSM_group_triplet_proportion,43804,43804,0.25,106
WSM_group_to_MSM_group_proportion,43804,43804,0.25,106
WSM_group_to_MSM_group_triplet_proportion,43804,43804,0.25,106
average_time_in_MSM_network,36347,160060,0.25,106
average_time_in_WSM_network,33673,155794,0.25,106
average_time_in_network_overall,70020,315854,0.25,106
total_between_network_proportion,43804,43804,0.25,106
total_triplet_proportion,43804,43804,0.25,106
MSM_group_to_WSM_group_proportion,40570,40570,0.25,107
MSM_group_to_WSM_group_triplet_proportion,40570,40570,0.25,107
WSM_group_to_MSM_group_proportion,40570,40570,0.25,107
WSM_group_to_MSM_group_triplet_proportion,40570,40570,0.25,107
average_time_in_MSM_network,56985,74056,0.25,107
average_time_in_WSM_network,58937,74291,0.25,107
average_time_in_network_overall,115922,148347,0.25,107
total_between_network_proportion,40570,40570,0.25,107
total_triplet_proportion,40570,40570,0.25,107
MSM_group_to_WSM_group_proportion,41317,41317,0.25,109
MSM_group_to_WSM_group_triplet_proportion,41317,41317,0.25,109
WSM_group_to_MSM_group_proportion,41317,41317,0.25,109
WSM_group_to_MSM_group_triplet_proportion,41317,41317,0.25,109
average_time_in_MSM_network,27970,109842,0.25,109
average_time_in_WSM_network,29734,112343,0.25,109
average_time_in_network_overall,57704,222185,0.25,109
total_between_network_proportion,41317,41317,0.25,109
total_triplet_proportion,41317,41317,0.25,109
MSM_group_to_WSM_group_proportion,46817,46817,0.25,110
MSM_group_to_WSM_group_triplet_proportion,46817,46817,0.25,110
WSM_group_to_MSM_group_proportion,46817,46817,0.25,110
WSM_group_to_MSM_group_triplet_proportion,46817,46817,0.25,110
average_time_in_MSM_network,51799,240727,0.25,110
average_time_in_WSM_network,47819,235289,0.25,110
average_time_in_network_overall,99618,476016,0.25,110
total_between_network_proportion,46817,46817,0.25,110
total_triplet_proportion,46817,46817,0.25,110
MSM_group_to_WSM_group_proportion,41927,41927,0.25,113
MSM_group_to_WSM_group_triplet_proportion,41927,41927,0.25,113
WSM_group_to_MSM_group_proportion,41927,41927,0.25,113
WSM_group_to_MSM_group_triplet_proportion,41927,41927,0.25,113
average_time_in_MSM_network,37553,196217,0.25,113
average_time_in_WSM_network,36131,194426,0.25,113
average_time_in_network_overall,73684,390643,0.25,113
total_between_network_proportion,41927,41927,0.25,113
total_triplet_proportion,41927,41927,0.25,113
MSM_group_to_WSM_group_proportion,47228,47228,0.25,115
MSM_group_to_WSM_group_triplet_proportion,47228,47228,0.25,115
WSM_group_to_MSM_group_proportion,47228,47228,0.25,115
WSM_group_to_MSM_group_triplet_proportion,47228,47228,0.25,115
average_time_in_MSM_network,74732,198542,0.25,115
average_time_in_WSM_network,69103,195230,0.25,115
average_time_in_network_overall,143835,393772,0.25,115
total_between_network_proportion,47228,47228,0.25,115
total_triplet_proportion,47228,47228,0.25,115
MSM_group_to_WSM_group_proportion,45232,45232,0.25,118
MSM_group_to_WSM_group_triplet_proportion,45232,45232,0.25,118
WSM_group_to_MSM_group_proportion,45232,45232,0.25,118
WSM_group_to_MSM_group_triplet_proportion,45232,45232,0.25,118
average_time_in_MSM_network,39867,151648,0.25,118
average_time_in_WSM_network,30121,146090,0.25,118
average_time_in_network_overall,69988,297738,0.25,118
total_between_network_proportion,45232,45232,0.25,118
total_triplet_proportion,45232,45232,0.25,118
MSM_group_to_WSM_group_proportion,43393,43393,0.25,120
MSM_group_to_WSM_group_triplet_proportion,43393,43393,0.25,120
WSM_group_to_MSM_group_proportion,43393,43393,0.25,120
WSM_group_to_MSM_group_triplet_proportion,43393,43393,0.25,120
average_time_in_MSM_network,18940,48223,0.25,120
average_time_in_WSM_network,23124,50629,0.25,120
average_time_in_network_overall,42064,98852,0.25,120
total_between_network_proportion,43393,43393,0.25,120
total_triplet_proportion,43393,43393,0.25,120
MSM_group_to_WSM_group_proportion,45892,45892,0.25,122
MSM_group_to_WSM_group_triplet_proportion,45892,45892,0.25,122
WSM_group_to_MSM_group_proportion,45892,45892,0.25,122
WSM_group_to_MSM_group_triplet_proportion,45892,45892,0.25,122
average_time_in_MSM_network,63482,304041,0.25,122
average_time_in_WSM_network,42516,286428,0.25,122
average_time_in_network_overall,105998,590469,0.25,122
total_between_network_proportion,45892,45892,0.25,122
total_triplet_proportion,45892,45892,0.25,122
MSM_group_to_WSM_group_proportion,45934,45934,0.25,126
MSM_group_to_WSM_group_triplet_proportion,45934,45934,0.25,126
WSM_group_to_MSM_group_proportion,45934,45934,0.25,126
WSM_group_to_MSM_group_triplet_proportion,45934,45934,0.25,126
average_time_in_MSM_network,12288,123348,0.25,126
average_time_in_WSM_network,12319,122027,0.25,126
average_time_in_network_overall,24607,245375,0.25,126
total_between_network_proportion,45934,45934,0.25,126
total_triplet_proportion,45934,45934,0.25,126
MSM_group_to_WSM_group_proportion,43802,43802,0.25,127
MSM_group_to_WSM_group_triplet_proportion,43802,43802,0.25,127
WSM_group_to_MSM_group_proportion,43802,43802,0.25,127
WSM_group_to_MSM_group_triplet_proportion,43802,43802,0.25,127
average_time_in_MSM_network,70914,190788,0.25,127
average_time_in_WSM_network,51565,171940,0.25,127
average_time_in_network_overall,122479,362728,0.25,127
total_between_network_proportion,43802,43802,0.25,127
total_triplet_proportion,43802,43802,0.25,127
MSM_group_to_WSM_group_proportion,44338,44338,0.25,128
MSM_group_to_WSM_group_triplet_proportion,44338,44338,0.25,128
WSM_group_to_MSM_group_proportion,44338,44338,0.25,128
WSM_group_to_MSM_group_triplet_proportion,44338,44338,0.25,128
average_time_in_MSM_network,69570,220049,0.25,128
average_time_in_WSM_network,72928,222645,0.25,128
average_time_in_network_overall,142498,442694,0.25,128
total_between_network_proportion,44338,44338,0.25,128
total_triplet_proportion,44338,44338,0.25,128
MSM_group_to_WSM_group_proportion,45170,45170,0.25,129
MSM_group_to_WSM_group_triplet_proportion,45170,45170,0.25,129
WSM_group_to_MSM_group_proportion,45170,45170,0.25,129
WSM_group_to_MSM_group_triplet_proportion,45170,45170,0.25,129
average_time_in_MSM_network,52627,206984,0.25,129
average_time_in_WSM_network,53936,206301,0.25,129
average_time_in_network_overall,106563,413285,0.25,129
total_between_network_proportion,45170,45170,0.25,129
total_triplet_proportion,45170,45170,0.25,129
MSM_group_to_WSM_group_proportion,48712,48712,0.25,131
MSM_group_to_WSM_group_triplet_proportion,48712,48712,0.25,131
WSM_group_to_MSM_group_proportion,48712,48712,0.25,131
WSM_group_to_MSM_group_triplet_proportion,48712,48712,0.25,131
average_time_in_MSM_network,59126,228024,0.25,131
average_time_in_WSM_network,60186,227778,0.25,131
average_time_in_network_overall,119312,455802,0.25,131
total_between_network_proportion,48712,48712,0.25,131
total_triplet_proportion,48712,48712,0.25,131
MSM_group_to_WSM_group_proportion,46906,46906,0.25,132
MSM_group_to_WSM_group_triplet_proportion,46906,46906,0.25,132
WSM_group_to_MSM_group_proportion,46906,46906,0.25,132
WSM_group_to_MSM_group_triplet_proportion,46906,46906,0.25,132
average_time_in_MSM_network,83825,156274,0.25,132
average_time_in_WSM_network,77998,149723,0.25,132
average_time_in_network_overall,161823,305997,0.25,132
total_between_network_proportion,46906,46906,0.25,132
total_triplet_proportion,46906,46906,0.25,132
MSM_group_to_WSM_group_proportion,45243,45243,0.25,134
MSM_group_to_WSM_group_triplet_proportion,45243,45243,0.25,134
WSM_group_to_MSM_group_proportion,45243,45243,0.25,134
WSM_group_to_MSM_group_triplet_proportion,45243,45243,0.25,134
average_time_in_MSM_network,57143,237979,0.25,134
average_time_in_WSM_network,47305,227988,0.25,134
average_time_in_network_overall,104448,465967,0.25,134
total_between_network_proportion,45243,45243,0.25,134
total_triplet_proportion,45243,45243,0.25,134
MSM_group_to_WSM_group_proportion,44092,44092,0.25,135
MSM_group_to_WSM_group_triplet_proportion,44092,44092,0.25,135
WSM_group_to_MSM_group_proportion,44092,44092,0.25,135
WSM_group_to_MSM_group_triplet_proportion,44092,44092,0.25,135
average_time_in_MSM_network,48823,172128,0.25,135
average_time_in_WSM_network,48922,170390,0.25,135
average_time_in_network_overall,97745,342518,0.25,135
total_between_network_proportion,44092,44092,0.25,135
total_triplet_proportion,44092,44092,0.25,135
MSM_group_to_WSM_group_proportion,40547,40547,0.25,140
MSM_group_to_WSM_group_triplet_proportion,40547,40547,0.25,140
WSM_group_to_MSM_group_proportion,40547,40547,0.25,140
WSM_group_to_MSM_group_triplet_proportion,40547,40547,0.25,140
average_time_in_MSM_network,68984,299235,0.25,140
average_time_in_WSM_network,61764,299996,0.25,140
average_time_in_network_overall,130748,599231,0.25,140
total_between_network_proportion,40547,40547,0.25,140
total_triplet_proportion,40547,40547,0.25,140
MSM_group_to_WSM_group_proportion,47532,47532,0.25,143
MSM_group_to_WSM_group_triplet_proportion,47532,47532,0.25,143
WSM_group_to_MSM_group_proportion,47532,47532,0.25,143
WSM_group_to_MSM_group_triplet_proportion,47532,47532,0.25,143
average_time_in_MSM_network,32490,68308,0.25,143
average_time_in_WSM_network,32595,66472,0.25,143
average_time_in_network_overall,65085,134780,0.25,143
total_between_network_proportion,47532,47532,0.25,143
total_triplet_proportion,47532,47532,0.25,143
MSM_group_to_WSM_group_proportion,42840,42840,0.25,145
MSM_group_to_WSM_group_triplet_proportion,42840,42840,0.25,145
WSM_group_to_MSM_group_proportion,42840,42840,0.25,145
WSM_group_to_MSM_group_triplet_proportion,42840,42840,0.25,145
average_time_in_MSM_network,40168,109431,0.25,145
average_time_in_WSM_network,38932,111004,0.25,145
average_time_in_network_overall,79100,220435,0.25,145
total_between_network_proportion,42840,42840,0.25,145
total_triplet_proportion,42840,42840,0.25,145
MSM_group_to_WSM_group_proportion,39642,39642,0.25,146
MSM_group_to_WSM_group_triplet_proportion,39642,39642,0.25,146
WSM_group_to_MSM_group_proportion,39642,39642,0.25,146
WSM_group_to_MSM_group_triplet_proportion,39642,39642,0.25,146
average_time_in_MSM_network,45316,109563,0.25,146
average_time_in_WSM_network,51850,113535,0.25,146
average_time_in_network_overall,97166,223098,0.25,146
total_between_network_proportion,39642,39642,0.25,146
total_triplet_proportion,39642,39642,0.25,146
MSM_group_to_WSM_group_proportion,46343,46343,0.25,151
MSM_group_to_WSM_group_triplet_proportion,46343,46343,0.25,151
WSM_group_to_MSM_group_proportion,46343,46343,0.25,151
WSM_group_to_MSM_group_triplet_proportion,46343,46343,0.25,151
average_time_in_MSM_network,31017,209306,0.25,151
average_time_in_WSM_network,19898,198030,0.25,151
average_time_in_network_overall,50915,407336,0.25,151
total_between_network_proportion,46343,46343,0.25,151
total_triplet_proportion,46343,46343,0.25,151
MSM_group_to_WSM_group_proportion,44790,44790,0.25,152
MSM_group_to_WSM_group_triplet_proportion,44790,44790,0.25,152
WSM_group_to_MSM_group_proportion,44790,44790,0.25,152
WSM_group_to_MSM_group_triplet_proportion,44790,44790,0.25,152
average_time_in_MSM_network,66552,164948,0.25,152
average_time_in_WSM_network,63530,167913,0.25,152
average_time_in_network_overall,130082,332861,0.25,152
total_between_network_proportion,44790,44790,0.25,152
total_triplet_proportion,44790,44790,0.25,152
MSM_group_to_WSM_group_proportion,44868,44868,0.25,153
MSM_group_to_WSM_group_triplet_proportion,44868,44868,0.25,153
WSM_group_to_MSM_group_proportion,44868,44868,0.25,153
WSM_group_to_MSM_group_triplet_proportion,44868,44868,0.25,153
average_time_in_MSM_network,88869,112982,0.25,153
average_time_in_WSM_network,81241,112405,0.25,153
average_time_in_network_overall,170110,225387,0.25,153
total_between_network_proportion,44868,44868,0.25,153
total_triplet_proportion,44868,44868,0.25,153
MSM_group_to_WSM_group_proportion,38581,38581,0.25,154
MSM_group_to_WSM_group_triplet_proportion,38581,38581,0.25,154
WSM_group_to_MSM_group_proportion,38581,38581,0.25,154
WSM_group_to_MSM_group_triplet_proportion,38581,38581,0.25,154
average_time_in_MSM_network,26864,101462,0.25,154
average_time_in_WSM_network,26597,100702,0.25,154
average_time_in_network_overall,53461,202164,0.25,154
total_between_network_proportion,38581,38581,0.25,154
total_triplet_proportion,38581,38581,0.25,154
MSM_group_to_WSM_group_proportion,41909,41909,0.25,155
MSM_group_to_WSM_group_triplet_proportion,41909,41909,0.25,155
WSM_group_to_MSM_group_proportion,41909,41909,0.25,155
WSM_group_to_MSM_group_triplet_proportion,41909,41909,0.25,155
average_time_in_MSM_network,77719,133446,0.25,155
average_time_in_WSM_network,74656,132114,0.25,155
average_time_in_network_overall,152375,265560,0.25,155
total_between_network_proportion,41909,41909,0.25,155
total_triplet_proportion,41909,41909,0.25,155
MSM_group_to_WSM_group_proportion,42753,42753,0.25,156
MSM_group_to_WSM_group_triplet_proportion,42753,42753,0.25,156
WSM_group_to_MSM_group_proportion,42753,42753,0.25,156
WSM_group_to_MSM_group_triplet_proportion,42753,42753,0.25,156
average_time_in_MSM_network,86441,258127,0.25,156
average_time_in_WSM_network,86443,259142,0.25,156
average_time_in_network_overall,172884,517269,0.25,156
total_between_network_proportion,42753,42753,0.25,156
total_triplet_proportion,42753,42753,0.25,156
MSM_group_to_WSM_group_proportion,46072,46072,0.25,157
MSM_group_to_WSM_group_triplet_proportion,46072,46072,0.25,157
WSM_group_to_MSM_group_proportion,46072,46072,0.25,157
WSM_group_to_MSM_group_triplet_proportion,46072,46072,0.25,157
average_time_in_MSM_network,44271,199482,0.25,157
average_time_in_WSM_network,37650,191348,0.25,157
average_time_in_network_overall,81921,390830,0.25,157
total_between_network_proportion,46072,46072,0.25,157
total_triplet_proportion,46072,46072,0.25,157
MSM_group_to_WSM_group_proportion,41967,41967,0.25,160
MSM_group_to_WSM_group_triplet_proportion,41967,41967,0.25,160
WSM_group_to_MSM_group_proportion,41967,41967,0.25,160
WSM_group_to_MSM_group_triplet_proportion,41967,41967,0.25,160
average_time_in_MSM_network,34852,74639,0.25,160
average_time_in_WSM_network,32890,74813,0.25,160
average_time_in_network_overall,67742,149452,0.25,160
total_between_network_proportion,41967,41967,0.25,160
total_triplet_proportion,41967,41967,0.25,160
MSM_group_to_WSM_group_proportion,42033,42033,0.25,161
MSM_group_to_WSM_group_triplet_proportion,42033,42033,0.25,161
WSM_group_to_MSM_group_proportion,42033,42033,0.25,161
WSM_group_to_MSM_group_triplet_proportion,42033,42033,0.25,161
average_time_in_MSM_network,21916,111821,0.25,161
average_time_in_WSM_network,25102,113839,0.25,161
average_time_in_network_overall,47018,225660,0.25,161
total_between_network_proportion,42033,42033,0.25,161
total_triplet_proportion,42033,42033,0.25,161
MSM_group_to_WSM_group_proportion,43746,43746,0.25,164
MSM_group_to_WSM_group_triplet_proportion,43746,43746,0.25,164
WSM_group_to_MSM_group_proportion,43746,43746,0.25,164
WSM_group_to_MSM_group_triplet_proportion,43746,43746,0.25,164
average_time_in_MSM_network,20714,63862,0.25,164
average_time_in_WSM_network,14702,57097,0.25,164
average_time_in_network_overall,35416,120959,0.25,164
total_between_network_proportion,43746,43746,0.25,164
total_triplet_proportion,43746,43746,0.25,164
MSM_group_to_WSM_group_proportion,43713,43713,0.25,166
MSM_group_to_WSM_group_triplet_proportion,43713,43713,0.25,166
WSM_group_to_MSM_group_proportion,43713,43713,0.25,166
WSM_group_to_MSM_group_triplet_proportion,43713,43713,0.25,166
average_time_in_MSM_network,58062,190499,0.25,166
average_time_in_WSM_network,49030,188610,0.25,166
average_time_in_network_overall,107092,379109,0.25,166
total_between_network_proportion,43713,43713,0.25,166
total_triplet_proportion,43713,43713,0.25,166
MSM_group_to_WSM_group_proportion,40015,40015,0.25,168
MSM_group_to_WSM_group_triplet_proportion,40015,40015,0.25,168
WSM_group_to_MSM_group_proportion,40015,40015,0.25,168
WSM_group_to_MSM_group_triplet_proportion,40015,40015,0.25,168
average_time_in_MSM_network,59152,156606,0.25,168
average_time_in_WSM_network,50372,153720,0.25,168
average_time_in_network_overall,109524,310326,0.25,168
total_between_network_proportion,40015,40015,0.25,168
total_triplet_proportion,40015,40015,0.25,168
MSM_group_to_WSM_group_proportion,41722,41722,0.25,171
MSM_group_to_WSM_group_triplet_proportion,41722,41722,0.25,171
WSM_group_to_MSM_group_proportion,41722,41722,0.25,171
WSM_group_to_MSM_group_triplet_proportion,41722,41722,0.25,171
average_time_in_MSM_network,103389,191142,0.25,171
average_time_in_WSM_network,102379,189531,0.25,171
average_time_in_network_overall,205768,380673,0.25,171
total_between_network_proportion,41722,41722,0.25,171
total_triplet_proportion,41722,41722,0.25,171
MSM_group_to_WSM_group_proportion,44686,44686,0.25,172
MSM_group_to_WSM_group_triplet_proportion,44686,44686,0.25,172
WSM_group_to_MSM_group_proportion,44686,44686,0.25,172
WSM_group_to_MSM_group_triplet_proportion,44686,44686,0.25,172
average_time_in_MSM_network,27148,275795,0.25,172
average_time_in_WSM_network,10252,261451,0.25,172
average_time_in_network_overall,37400,537246,0.25,172
total_between_network_proportion,44686,44686,0.25,172
total_triplet_proportion,44686,44686,0.25,172
MSM_group_to_WSM_group_proportion,41756,41756,0.25,173
MSM_group_to_WSM_group_triplet_proportion,41756,41756,0.25,173
WSM_group_to_MSM_group_proportion,41756,41756,0.25,173
WSM_group_to_MSM_group_triplet_proportion,41756,41756,0.25,173
average_time_in_MSM_network,47201,146839,0.25,173
average_time_in_WSM_network,45776,142943,0.25,173
average_time_in_network_overall,92977,289782,0.25,173
total_between_network_proportion,41756,41756,0.25,173
total_triplet_proportion,41756,41756,0.25,173
MSM_group_to_WSM_group_proportion,40784,40784,0.25,176
MSM_group_to_WSM_group_triplet_proportion,40784,40784,0.25,176
WSM_group_to_MSM_group_proportion,40784,40784,0.25,176
WSM_group_to_MSM_group_triplet_proportion,40784,40784,0.25,176
average_time_in_MSM_network,35535,233097,0.25,176
average_time_in_WSM_network,19854,216476,0.25,176
average_time_in_network_overall,55389,449573,0.25,176
total_between_network_proportion,40784,40784,0.25,176
total_triplet_proportion,40784,40784,0.25,176
MSM_group_to_WSM_group_proportion,40615,40615,0.25,177
MSM_group_to_WSM_group_triplet_proportion,40615,40615,0.25,177
WSM_group_to_MSM_group_proportion,40615,40615,0.25,177
WSM_group_to_MSM_group_triplet_proportion,40615,40615,0.25,177
average_time_in_MSM_network,93676,129915,0.25,177
average_time_in_WSM_network,97843,133378,0.25,177
average_time_in_network_overall,191519,263293,0.25,177
total_between_network_proportion,40615,40615,0.25,177
total_triplet_proportion,40615,40615,0.25,177
MSM_group_to_WSM_group_proportion,44672,44672,0.25,182
MSM_group_to_WSM_group_triplet_proportion,44672,44672,0.25,182
WSM_group_to_MSM_group_proportion,44672,44672,0.25,182
WSM_group_to_MSM_group_triplet_proportion,44672,44672,0.25,182
average_time_in_MSM_network,62617,127421,0.25,182
average_time_in_WSM_network,61296,125644,0.25,182
average_time_in_network_overall,123913,253065,0.25,182
total_between_network_proportion,44672,44672,0.25,182
total_triplet_proportion,44672,44672,0.25,182
MSM_group_to_WSM_group_proportion,41245,41245,0.25,185
MSM_group_to_WSM_group_triplet_proportion,41245,41245,0.25,185
WSM_group_to_MSM_group_proportion,41245,41245,0.25,185
WSM_group_to_MSM_group_triplet_proportion,41245,41245,0.25,185
average_time_in_MSM_network,80963,90957,0.25,185
average_time_in_WSM_network,86684,95509,0.25,185
average_time_in_network_overall,167647,186466,0.25,185
total_between_network_proportion,41245,41245,0.25,185
total_triplet_proportion,41245,41245,0.25,185
MSM_group_to_WSM_group_proportion,44382,44382,0.25,188
MSM_group_to_WSM_group_triplet_proportion,44382,44382,0.25,188
WSM_group_to_MSM_group_proportion,44382,44382,0.25,188
WSM_group_to_MSM_group_triplet_proportion,44382,44382,0.25,188
average_time_in_MSM_network,82073,171371,0.25,188
average_time_in_WSM_network,71473,165510,0.25,188
average_time_in_network_overall,153546,336881,0.25,188
total_between_network_proportion,44382,44382,0.25,188
total_triplet_proportion,44382,44382,0.25,188
MSM_group_to_WSM_group_proportion,44438,44438,0.25,190
MSM_group_to_WSM_group_triplet_proportion,44438,44438,0.25,190
WSM_group_to_MSM_group_proportion,44438,44438,0.25,190
WSM_group_to_MSM_group_triplet_proportion,44438,44438,0.25,190
average_time_in_MSM_network,30913,145584,0.25,190
average_time_in_WSM_network,26322,139596,0.25,190
average_time_in_network_overall,57235,285180,0.25,190
total_between_network_proportion,44438,44438,0.25,190
total_triplet_proportion,44438,44438,0.25,190
MSM_group_to_WSM_group_proportion,43784,43784,0.25,192
MSM_group_to_WSM_group_triplet_proportion,43784,43784,0.25,192
WSM_group_to_MSM_group_proportion,43784,43784,0.25,192
WSM_group_to_MSM_group_triplet_proportion,43784,43784,0.25,192
average_time_in_MSM_network,85513,205233,0.25,192
average_time_in_WSM_network,84068,203407,0.25,192
average_time_in_network_overall,169581,408640,0.25,192
total_between_network_proportion,43784,43784,0.25,192
total_triplet_proportion,43784,43784,0.25,192
MSM_group_to_WSM_group_proportion,45007,45007,0.25,193
MSM_group_to_WSM_group_triplet_proportion,45007,45007,0.25,193
WSM_group_to_MSM_group_proportion,45007,45007,0.25,193
WSM_group_to_MSM_group_triplet_proportion,45007,45007,0.25,193
average_time_in_MSM_network,58366,139228,0.25,193
average_time_in_WSM_network,56266,139994,0.25,193
average_time_in_network_overall,114632,279222,0.25,193
total_between_network_proportion,45007,45007,0.25,193
total_triplet_proportion,45007,45007,0.25,193
MSM_group_to_WSM_group_proportion,42886,42886,0.25,195
MSM_group_to_WSM_group_triplet_proportion,42886,42886,0.25,195
WSM_group_to_MSM_group_proportion,42886,42886,0.25,195
WSM_group_to_MSM_group_triplet_proportion,42886,42886,0.25,195
average_time_in_MSM_network,40672,75271,0.25,195
average_time_in_WSM_network,44398,77989,0.25,195
average_time_in_network_overall,85070,153260,0.25,195
total_between_network_proportion,42886,42886,0.25,195
total_triplet_proportion,42886,42886,0.25,195
MSM_group_to_WSM_group_proportion,43657,43657,0.25,198
MSM_group_to_WSM_group_triplet_proportion,43657,43657,0.25,198
WSM_group_to_MSM_group_proportion,43657,43657,0.25,198
WSM_group_to_MSM_group_triplet_proportion,43657,43657,0.25,198
average_time_in_MSM_network,37667,60450,0.25,198
average_time_in_WSM_network,42256,63069,0.25,198
average_time_in_network_overall,79923,123519,0.25,198
total_between_network_proportion,43657,43657,0.25,198
total_triplet_proportion,43657,43657,0.25,198
MSM_group_to_WSM_group_proportion,46400,46400,0.25,203
MSM_group_to_WSM_group_triplet_proportion,46400,46400,0.25,203
WSM_group_to_MSM_group_proportion,46400,46400,0.25,203
WSM_group_to_MSM_group_triplet_proportion,46400,46400,0.25,203
average_time_in_MSM_network,104835,185209,0.25,203
average_time_in_WSM_network,107695,187357,0.25,203
average_time_in_network_overall,212530,372566,0.25,203
total_between_network_proportion,46400,46400,0.25,203
total_triplet_proportion,46400,46400,0.25,203
MSM_group_to_WSM_group_proportion,38505,38505,0.25,205
MSM_group_to_WSM_group_triplet_proportion,38505,38505,0.25,205
WSM_group_to_MSM_group_proportion,38505,38505,0.25,205
WSM_group_to_MSM_group_triplet_proportion,38505,38505,0.25,205
average_time_in_MSM_network,21105,69857,0.25,205
average_time_in_WSM_network,23405,72310,0.25,205
average_time_in_network_overall,44510,142167,0.25,205
total_between_network_proportion,38505,38505,0.25,205
total_triplet_proportion,38505,38505,0.25,205
MSM_group_to_WSM_group_proportion,43699,43699,0.25,206
MSM_group_to_WSM_group_triplet_proportion,43699,43699,0.25,206
WSM_group_to_MSM_group_proportion,43699,43699,0.25,206
WSM_group_to_MSM_group_triplet_proportion,43699,43699,0.25,206
average_time_in_MSM_network,54393,321220,0.25,206
average_time_in_WSM_network,40868,310106,0.25,206
average_time_in_network_overall,95261,631326,0.25,206
total_between_network_proportion,43699,43699,0.25,206
total_triplet_proportion,43699,43699,0.25,206
MSM_group_to_WSM_group_proportion,41621,41621,0.25,207
MSM_group_to_WSM_group_triplet_proportion,41621,41621,0.25,207
WSM_group_to_MSM_group_proportion,41621,41621,0.25,207
WSM_group_to_MSM_group_triplet_proportion,41621,41621,0.25,207
average_time_in_MSM_network,64158,169832,0.25,207
average_time_in_WSM_network,60032,170329,0.25,207
average_time_in_network_overall,124190,340161,0.25,207
total_between_network_proportion,41621,41621,0.25,207
total_triplet_proportion,41621,41621,0.25,207
MSM_group_to_WSM_group_proportion,46312,46312,0.25,214
MSM_group_to_WSM_group_triplet_proportion,46312,46312,0.25,214
WSM_group_to_MSM_group_proportion,46312,46312,0.25,214
WSM_group_to_MSM_group_triplet_proportion,46312,46312,0.25,214
average_time_in_MSM_network,37440,111053,0.25,214
average_time_in_WSM_network,40753,112355,0.25,214
average_time_in_network_overall,78193,223408,0.25,214
total_between_network_proportion,46312,46312,0.25,214
total_triplet_proportion,46312,46312,0.25,214
MSM_group_to_WSM_group_proportion,44864,44864,0.25,216
MSM_group_to_WSM_group_triplet_proportion,44864,44864,0.25,216
WSM_group_to_MSM_group_proportion,44864,44864,0.25,216
WSM_group_to_MSM_group_triplet_proportion,44864,44864,0.25,216
average_time_in_MSM_network,42597,137246,0.25,216
average_time_in_WSM_network,38499,141134,0.25,216
average_time_in_network_overall,81096,278380,0.25,216
total_between_network_proportion,44864,44864,0.25,216
total_triplet_proportion,44864,44864,0.25,216
MSM_group_to_WSM_group_proportion,40289,40289,0.25,220
MSM_group_to_WSM_group_triplet_proportion,40289,40289,0.25,220
WSM_group_to_MSM_group_proportion,40289,40289,0.25,220
WSM_group_to_MSM_group_triplet_proportion,40289,40289,0.25,220
average_time_in_MSM_network,24088,81738,0.25,220
average_time_in_WSM_network,17723,73977,0.25,220
average_time_in_network_overall,41811,155715,0.25,220
total_between_network_proportion,40289,40289,0.25,220
total_triplet_proportion,40289,40289,0.25,220
MSM_group_to_WSM_group_proportion,46689,46689,0.25,222
MSM_group_to_WSM_group_triplet_proportion,46689,46689,0.25,222
WSM_group_to_MSM_group_proportion,46689,46689,0.25,222
WSM_group_to_MSM_group_triplet_proportion,46689,46689,0.25,222
average_time_in_MSM_network,32384,129156,0.25,222
average_time_in_WSM_network,24905,119421,0.25,222
average_time_in_network_overall,57289,248577,0.25,222
total_between_network_proportion,46689,46689,0.25,222
total_triplet_proportion,46689,46689,0.25,222
MSM_group_to_WSM_group_proportion,43713,43713,0.25,224
MSM_group_to_WSM_group_triplet_proportion,43713,43713,0.25,224
WSM_group_to_MSM_group_proportion,43713,43713,0.25,224
WSM_group_to_MSM_group_triplet_proportion,43713,43713,0.25,224
average_time_in_MSM_network,22926,164238,0.25,224
average_time_in_WSM_network,23232,164775,0.25,224
average_time_in_network_overall,46158,329013,0.25,224
total_between_network_proportion,43713,43713,0.25,224
total_triplet_proportion,43713,43713,0.25,224
MSM_group_to_WSM_group_proportion,43703,43703,0.25,225
MSM_group_to_WSM_group_triplet_proportion,43703,43703,0.25,225
WSM_group_to_MSM_group_proportion,43703,43703,0.25,225
WSM_group_to_MSM_group_triplet_proportion,43703,43703,0.25,225
average_time_in_MSM_network,73962,125315,0.25,225
average_time_in_WSM_network,77052,127466,0.25,225
average_time_in_network_overall,151014,252781,0.25,225
total_between_network_proportion,43703,43703,0.25,225
total_triplet_proportion,43703,43703,0.25,225
MSM_group_to_WSM_group_proportion,44861,44861,0.25,230
MSM_group_to_WSM_group_triplet_proportion,44861,44861,0.25,230
WSM_group_to_MSM_group_proportion,44861,44861,0.25,230
WSM_group_to_MSM_group_triplet_proportion,44861,44861,0.25,230
average_time_in_MSM_network,28398,161065,0.25,230
average_time_in_WSM_network,19270,151189,0.25,230
